apply	function_address	function_name	target_kind	target_name	target_locator	expected_type	expected_source	proposed_type	access_count	field_count	confidence	type_evidence	evidence_sites	reason
0	00754390	FUN_00754390	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754390_3E94CBF5	0	3	review	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	legacy geometry-only anonymous family split back to the target's own observed access profile; insufficient independent field evidence
0	00754390	FUN_00754390	parameter	param_2	Stack[0x8]:4	pointer:/ushort	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754390	FUN_00754390	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007543F0	FUN_007543f0	local	iVar3_mg1	EAX:4	/int	ANALYSIS		1	1	existing	{}	007543F0 iVar3_mg1+0x4	address-stable STLocalLifetimeApplier scalar baseline retained; later fixed-offset spelling does not license a persistent pointer type
0	007543F0	FUN_007543f0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007543F0_E9DD5DAA	DEFAULT		1	2	conflict	{pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=4, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=2}	007543F0 C call -> FUN_00750f20 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217 | 007543F0 C call -> FUN_00753b80 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217 | 007543F0 C call -> FUN_00753c80 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 007543F0 C call -> FUN_007561d0 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 007543F0 machine member-pointer dereference 007543FF | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_007543F0_E9DD5DAA	conflicting semantic type evidence={pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=4, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=2}
0	007543F0	FUN_007543f0	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007543F0	FUN_007543f0	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754AF0	FUN_00754af0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA	0	6	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA	script-owned anonymous structure already covers the observed extent and fields
0	00754AF0	FUN_00754af0	parameter	param_2	Stack[0x8]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_163A950B	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_163A950B	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_163A950B	script-owned anonymous structure already covers the observed extent and fields
0	00754AF0	FUN_00754af0	parameter	param_3	Stack[0xc]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754B80	FUN_00754b80	parameter	param_4	Stack[0x10]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754B80	FUN_00754b80	parameter	param_5	Stack[0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754B80	FUN_00754b80	parameter	param_6	Stack[0x18]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00754B80	FUN_00754b80	parameter	param_7	Stack[0x1c]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754B80	FUN_00754b80	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A	0	7	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A	script-owned anonymous structure already covers the observed extent and fields
0	00754B80	FUN_00754b80	parameter	param_2	Stack[0x8]:4	pointer:/ushort	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754B80	FUN_00754b80	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754F40	FUN_00754f40	parameter	lpFileName	Stack[0x4]:4	pointer:/char	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00754FD0	FUN_00754fd0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56	script-owned anonymous structure already covers the observed extent and fields
0	00754FD0	FUN_00754fd0	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00754FD0	FUN_00754fd0	parameter	param_3	Stack[0xc]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	007550C0	FUN_007550c0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4	script-owned anonymous structure already covers the observed extent and fields
0	007550C0	FUN_007550c0	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_DF1AB922	1	1	review	{}	007550C0 param_2+0xC	single/weak fixed-offset profile retained for review; newly corrected element-scaled pointer geometry is review-only
0	00755180	FUN_00755180	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755180	FUN_00755180	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747	script-owned anonymous structure already covers the observed extent and fields
0	00755180	FUN_00755180	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755180	FUN_00755180	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007553F0	FUN_007553f0	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007553F0	FUN_007553f0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2	script-owned anonymous structure already covers the observed extent and fields
0	007553F0	FUN_007553f0	parameter	param_2	Stack[0x8]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007553F0	FUN_007553f0	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755560	FUN_00755560	parameter	param_4	Stack[0x10]:4	/undefined4	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00755560	FUN_00755560	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	0	3	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	script-owned anonymous structure already covers the observed extent and fields
0	00755560	FUN_00755560	parameter	param_2	Stack[0x8]:4	pointer:/ushort	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755560	FUN_00755560	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00755830	FUN_00755830	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755830_DE41EB2A	0	3	review	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	legacy geometry-only anonymous family split back to the target's own observed access profile; insufficient independent field evidence
0	00755830	FUN_00755830	parameter	param_2	Stack[0x8]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755830	FUN_00755830	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00755970	FUN_00755970	local	iVar7_mg1	EAX:4	/int	ANALYSIS		3	2	existing	{}	00755970 iVar7_mg1+0x4 | 00755970 iVar7_mg1+0x8	address-stable STLocalLifetimeApplier scalar baseline retained; later fixed-offset spelling does not license a persistent pointer type
0	00755970	FUN_00755970	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	0	3	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	script-owned anonymous structure already covers the observed extent and fields
0	00755970	FUN_00755970	parameter	param_2	Stack[0x8]:4	pointer:/ushort	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755970	FUN_00755970	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755BC0	FUN_00755bc0	local	iVar5_mg0	EAX:4	/int	ANALYSIS		1	1	existing	{}	00755BC0 iVar5_mg0+0x4	address-stable STLocalLifetimeApplier scalar baseline retained; later fixed-offset spelling does not license a persistent pointer type
0	00755BC0	FUN_00755bc0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755BC0_D59C64DD	DEFAULT		2	4	conflict	{pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69=1, pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7=1, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=3, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=2, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616=1}	00755BC0 C call -> FUN_00753b80 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217 | 00755BC0 C call -> FUN_00755d40 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755BC0 C call -> FUN_00755da0 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755BC0 C call -> FUN_00755e10 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616 | 00755BC0 C call -> FUN_00757530 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69 | 00755BC0 C call -> FUN_00757670 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7 | 00755BC0 machine member-pointer dereference 00755BCF | 00755BC0 machine member-pointer dereference 00755BD5 | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00755BC0_D59C64DD	conflicting semantic type evidence={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69=1, pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7=1, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=3, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=2, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616=1}
0	00755BC0	FUN_00755bc0	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755D40	FUN_00755d40	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	0	3	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	script-owned anonymous structure already covers the observed extent and fields
0	00755D40	FUN_00755d40	parameter	param_2	Stack[0x8]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00755D40_97E6B3C8	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00755D40_97E6B3C8	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00755D40_97E6B3C8	script-owned anonymous structure already covers the observed extent and fields
0	00755D40	FUN_00755d40	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755DA0	FUN_00755da0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	0	3	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	script-owned anonymous structure already covers the observed extent and fields
0	00755DA0	FUN_00755da0	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00755E10	FUN_00755e10	local	iVar4_mg1	EAX:4	/int	ANALYSIS		34	2	existing	{pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_007574C0_96B4D703=2}	00755E10 C call -> FUN_007574c0 parameter param_2 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_007574C0_96B4D703 | 00755E10 iVar4_mg1+0x4 | 00755E10 iVar4_mg2+0x4 | 00755E10 iVar4_mg3+0x4 | 00755E10 iVar4_mg1+0x8 | 00755E10 iVar4_mg2+0x8 | 00755E10 iVar4_mg3+0x8 | 00755E10 iVar5_mg4+0x8 | 00755E10 iVar7_mg1+0x8	address-stable STLocalLifetimeApplier scalar baseline retained; later fixed-offset spelling does not license a persistent pointer type
0	00755E10	FUN_00755e10	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616	DEFAULT		0	4	conflict	{pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69=4, pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7=2, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=5, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=6, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616=1}	00755E10 C call -> FUN_00753b80 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217 | 00755E10 C call -> FUN_00753c80 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755E10 C call -> FUN_00755da0 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755E10 C call -> FUN_007561d0 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755E10 C call -> FUN_00757450 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616 | 00755E10 C call -> FUN_007574c0 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C | 00755E10 C call -> FUN_00757530 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69 | 00755E10 C call -> FUN_00757670 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7 | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616	conflicting semantic type evidence={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69=4, pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7=2, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00750F20_49A60217=5, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C=6, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00755E10_DA2F2616=1}
0	00755E10	FUN_00755e10	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00755E10	FUN_00755e10	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007561D0	FUN_007561d0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	0	3	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00753C80_637B4E8C	script-owned anonymous structure already covers the observed extent and fields
0	007561D0	FUN_007561d0	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	007562D0	FUN_007562d0	parameter	param_1	Stack[0x4]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00757280	FUN_00757280	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
