function_address	function	parameter_ordinal	parameter_name	parameter_type	storage	frame_offset	qualifies	selected	score	direct_reads	scalar_operations	signed_comparisons	unsigned_bounds	pointer_dereferences	slot_reused	evidence
00707810	FUN_00707810	0	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	1214	2	14	0	0	12	1	0070790C incoming load: MOV ESI,dword ptr [EBP + 0x8] | 007079FA pointer-like dereference: MOV byte ptr [ESI],CL | 00707A03 scalar operation: INC ESI | 00707A3F pointer-like dereference: MOV byte ptr [ESI],CL | 00707A48 scalar operation: INC ESI | 00707A8F pointer-like dereference: MOV byte ptr [ESI],CL | 00707A98 scalar operation: INC ESI | 00707AD4 pointer-like dereference: MOV byte ptr [ESI],CL | 00707ADD scalar operation: INC ESI | 00707B44 pointer-like dereference: MOV byte ptr [ESI],CL | 00707B50 scalar operation: INC ESI | 00707B97 pointer-like dereference: MOV byte ptr [ESI],CL | 00707BA3 scalar operation: INC ESI | 00707BFC pointer-like dereference: MOV byte ptr [ESI],CL | 00707C08 scalar operation: INC ESI | 00707C4B pointer-like dereference: MOV byte ptr [ESI],CL
00709A10	FUN_00709a10	0	param_1	pointer:/void	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00709A10	FUN_00709a10	0	param_1	pointer:/void	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	1	0	00709A2F incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00709A36 pointer-like dereference: MOV ECX,dword ptr [EAX]
0070B680	FUN_0070b680	0	param_1	pointer:/undefined2	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0070B680	FUN_0070b680	0	param_1	pointer:/undefined2	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	2	0	0070B683 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 0070B686 pointer-like dereference: MOV CX,word ptr [EAX] | 0070B689 pointer-like dereference: MOV word ptr [EAX + 0x6],CX
0070C210	FUN_0070c210	1	param_2	pointer:/undefined2	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	0	0	0070C243 incoming load: MOV EAX,dword ptr [EBP + 0x8]
0070C210	FUN_0070c210	1	param_2	pointer:/undefined2	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	0070C23F incoming load: MOV EDX,dword ptr [EBP + 0xc]
0070C210	FUN_0070c210	2	param_3	pointer:/undefined2	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	0070C23F incoming load: MOV EDX,dword ptr [EBP + 0xc]
0070C210	FUN_0070c210	2	param_3	pointer:/undefined2	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	0070C23C incoming load: MOV ECX,dword ptr [EBP + 0x10]
007183C0	FUN_007183c0	3	param_4	pointer:/undefined1	Stack[0x8]:4	0x8	0	0	200	2	0	0	0	10	0	007183C5 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 007183C8 pointer-like dereference: FLD float ptr [ESI + 0x4] | 007183D1 pointer-like dereference: FLD float ptr [ESI + 0x8] | 007183E1 pointer-like dereference: FMUL float ptr [ESI + 0x4] | 007183E6 pointer-like dereference: FADD float ptr [ESI + 0x4] | 007183E9 pointer-like dereference: FLD float ptr [ESI + 0x8] | 007183EC pointer-like dereference: FMUL float ptr [ESI + 0x4] | 007183F4 pointer-like dereference: FLD float ptr [ESI + 0x4] | 007183FF pointer-like dereference: FLD float ptr [ESI + 0x8] | 0071840F pointer-like dereference: CMP dword ptr [ESI],0x4479c000 | 00718417 pointer-like dereference: FLD float ptr [ESI + 0x4] | 00718438 incoming load: MOV EDI,dword ptr [EBP + 0x8]
007183C0	FUN_007183c0	3	param_4	pointer:/undefined1	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	3	0	00718482 incoming load: MOV ESI,dword ptr [EBP + 0xc] | 0071848B pointer-like dereference: MOV byte ptr [ESI],AL | 00718498 pointer-like dereference: MOV byte ptr [ESI + 0x1],AL | 007184A0 pointer-like dereference: MOV byte ptr [ESI + 0x2],AL
00719710	FUN_00719710	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00719710	FUN_00719710	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	4	0	00719768 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00719772 pointer-like dereference: MOV dword ptr [EAX],ECX | 00719777 pointer-like dereference: MOV dword ptr [EAX + 0x4],EDX | 0071977D pointer-like dereference: MOV dword ptr [EAX + 0x8],ECX | 00719780 pointer-like dereference: MOV dword ptr [EAX + 0xc],EDX
00719790	FUN_00719790	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00719790	FUN_00719790	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	3	0	007197BB incoming load: MOV EAX,dword ptr [EBP + 0x8] | 007197BE pointer-like dereference: MOV EDX,dword ptr [EAX] | 007197C3 pointer-like dereference: MOV EDX,dword ptr [EAX + 0x4] | 007197C9 pointer-like dereference: MOV EDX,dword ptr [EAX + 0x8]
0071A990	FUN_0071a990	3	param_4	pointer:/undefined1	Stack[0x10]:4	0x10	0	0	140	1	0	2	0	0	0	0071A9BD incoming load: MOV EDX,dword ptr [EBP + 0x10]
0071A990	FUN_0071a990	3	param_4	pointer:/undefined1	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	1	0	0071A9E9 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 0071A9F7 pointer-like dereference: MOV byte ptr [ECX],DL
0071B760	FUN_0071b760	5	param_6	pointer:/undefined4	Stack[0x18]:4	0x18	0	0	100	1	0	0	0	1	0	0071B7A9 incoming load: MOV EDI,dword ptr [EBP + 0x18] | 0071B7B3 pointer-like dereference: MOV dword ptr [EDI],ECX
0071B760	FUN_0071b760	5	param_6	pointer:/undefined4	Stack[0x18]:4	0x1c	0	0	100	1	0	0	0	4	0	0071B7B5 incoming load: MOV EDI,dword ptr [EBP + 0x1c] | 0071B7BC pointer-like dereference: MOV dword ptr [EDI],0x1 | 0071B80A pointer-like dereference: MOV dword ptr [EDI],0x0 | 0071B852 pointer-like dereference: MOV dword ptr [EDI],0x0 | 0071B8A4 pointer-like dereference: MOV dword ptr [EDI],0x0
00725910	FUN_00725910	0	hFindFile	/winnt.h/HANDLE	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00725910	FUN_00725910	0	hFindFile	/winnt.h/HANDLE	Stack[0x4]:4	0x8	0	0	1101	1	1	0	0	0	1	00725920 incoming load: MOV EBX,dword ptr [EBP + 0x8] | 00725941 scalar operation: SUB EDI,ECX | 007259B5 first slot write: MOV dword ptr [EBP + 0x8],ESI
00725910	FUN_00725910	3	param_4	pointer:/undefined	Stack[0x10]:4	0x10	0	0	200	2	0	0	0	0	0	0072591C incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00725BF6 incoming load: MOV EDX,dword ptr [EBP + 0x10]
00725910	FUN_00725910	3	param_4	pointer:/undefined	Stack[0x10]:4	0x14	0	0	201	2	1	0	0	0	0	00725BB8 incoming load: MOV ECX,dword ptr [EBP + 0x14] | 00725BBD scalar operation: LEA ECX,[EBP + 0xfffffefc]
0072A8A0	FUN_0072a8a0	0	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0072A8A0	FUN_0072a8a0	0	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	104	1	4	0	0	1	0	0072A8AE incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0072A8C6 scalar operation: ADD ESI,EBX | 0072A8F1 scalar operation: INC ESI | 0072A965 pointer-like dereference: MOV byte ptr [ESI],CL | 0072A97E scalar operation: ADD ESI,EBX | 0072A9A0 scalar operation: INC ESI
0072A9D0	FUN_0072a9d0	0	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0072A9D0	FUN_0072a9d0	0	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	102	1	2	0	0	1	0	0072A9EF incoming load: MOV EDX,dword ptr [EBP + 0x8] | 0072AA0E pointer-like dereference: MOV byte ptr [EDX],CL | 0072AA2E scalar operation: ADD EDX,EDI | 0072AA3A scalar operation: INC EDX
00746C24	FUN_00746c24	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
00746C24	FUN_00746c24	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	0	0	0	0	0	0	0	-
00746C84	FUN_00746c84	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	0	0	00746C88 incoming load: MOV ESI,dword ptr [EBP + 0xc] | 00746C9F incoming load: MOV ESI,dword ptr [EBP + 0xc]
00746C84	FUN_00746c84	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00746CDA	FUN_00746cda	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00746CDA	FUN_00746cda	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
00746E65	FUN_00746e65	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	00746E68 incoming load: MOV EAX,dword ptr [EBP + 0xc]
00746E65	FUN_00746e65	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00746EE3	FUN_00746ee3	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
00746EE3	FUN_00746ee3	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	0	0	0	0	0	0	0	-
00746F2D	FUN_00746f2d	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	0	0	0	0	0	0	0	-
00746F2D	FUN_00746f2d	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	0	0	0	0	0	0	0	-
00746FAB	FUN_00746fab	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00746FAB	FUN_00746fab	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
00747029	FUN_00747029	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00747029	FUN_00747029	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
00747245	FUN_00747245	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00747245	FUN_00747245	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074736A	FUN_0074736a	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	6	0	0074736F incoming load: MOV ESI,dword ptr [EBP + 0x8] | 00747373 pointer-like dereference: MOV EBX,dword ptr [ESI + 0x2c] | 00747382 pointer-like dereference: MOV dword ptr [ESI + 0x34],EAX | 00747389 scalar operation: LEA EDI,[ESI + 0x38] | 007473A3 pointer-like dereference: AND dword ptr [ESI + 0x38],0x0 | 007473A7 pointer-like dereference: MOV EAX,dword ptr [ESI + 0x30] | 007473B4 pointer-like dereference: AND dword ptr [ESI + 0x30],0x0 | 007473D4 pointer-like dereference: MOV dword ptr [ESI + 0x30],EAX
0074736A	FUN_0074736a	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	0074737D incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00747387 pointer-like dereference: MOV ECX,dword ptr [EAX]
00747622	FUN_00747622	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	0	0	00747634 incoming load: MOV ESI,dword ptr [EBP + 0xc] | 00747645 incoming load: MOV ESI,dword ptr [EBP + 0xc]
00747622	FUN_00747622	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
007476A9	FUN_007476a9	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
007476A9	FUN_007476a9	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
007478EB	FUN_007478eb	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	0	0	007478FD incoming load: MOV ESI,dword ptr [EBP + 0xc] | 0074790E incoming load: MOV ESI,dword ptr [EBP + 0xc]
007478EB	FUN_007478eb	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00747972	FUN_00747972	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00747972	FUN_00747972	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
007479CD	FUN_007479cd	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	1100	1	0	0	0	0	1	00747A5B first slot write: DEC dword ptr [EBP + 0xc]
007479CD	FUN_007479cd	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	1200	2	0	0	0	1	1	00747A3F incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00747A44 pointer-like dereference: MOV dword ptr [ECX],EAX | 00747A48 first slot write: ADD dword ptr [EBP + 0x10],0x4
00747BDF	FUN_00747bdf	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	0	0	00747BE3 incoming load: MOV ESI,dword ptr [EBP + 0xc] | 00747C02 incoming load: MOV ESI,dword ptr [EBP + 0xc]
00747BDF	FUN_00747bdf	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00747F57	FUN_00747f57	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00747F57	FUN_00747f57	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074823A	FUN_0074823a	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074823A	FUN_0074823a	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
007485EC	FUN_007485ec	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	007485F0 incoming load: MOV ESI,dword ptr [EBP + 0xc]
007485EC	FUN_007485ec	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
0074862E	FUN_0074862e	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074862E	FUN_0074862e	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
007489F8	FUN_007489f8	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
007489F8	FUN_007489f8	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	200	2	0	0	0	1	0	00748A16 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 00748A2C pointer-like dereference: MOV EAX,dword ptr [ESI + 0x18] | 00748A5B incoming load: MOV ESI,dword ptr [EBP + 0x8]
00748AE7	FUN_00748ae7	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	300	3	0	0	0	0	0	00748AEB incoming load: MOV ESI,dword ptr [EBP + 0xc] | 00748AFD incoming load: MOV ESI,dword ptr [EBP + 0xc] | 00748B0E incoming load: MOV ESI,dword ptr [EBP + 0xc]
00748AE7	FUN_00748ae7	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00748BCA	FUN_00748bca	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	1	0	00748BCD incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00748BD0 pointer-like dereference: MOV ECX,dword ptr [EAX + 0x4]
00748BCA	FUN_00748bca	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	200	2	0	0	0	4	0	00748BE4 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00748BEA pointer-like dereference: MOV dword ptr [ECX],EDX | 00748BEF pointer-like dereference: MOV dword ptr [ECX + 0x4],EDX | 00748C0D incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00748C13 pointer-like dereference: MOV dword ptr [ECX],EDX | 00748C18 pointer-like dereference: MOV dword ptr [ECX + 0x4],EDX
00748C2F	FUN_00748c2f	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	300	3	0	0	0	10	0	00748C3A incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00748C3D pointer-like dereference: AND word ptr [EAX + 0x4],0xfeef | 00748C4C incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00748C51 pointer-like dereference: MOV dword ptr [EAX + 0x20],EDX | 00748C57 pointer-like dereference: MOV dword ptr [EAX + 0x24],ECX | 00748C5A pointer-like dereference: MOV ECX,dword ptr [EAX + 0x4] | 00748C63 pointer-like dereference: MOV dword ptr [EAX + 0x4],ECX | 00748C68 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00748C6D pointer-like dereference: MOV dword ptr [EAX + 0x20],ESI | 00748C73 pointer-like dereference: MOV dword ptr [EAX + 0x24],ECX | 00748C78 pointer-like dereference: MOV dword ptr [EAX + 0x28],ECX | 00748C7E pointer-like dereference: OR word ptr [EAX + 0x4],0x110 | 00748C84 pointer-like dereference: MOV dword ptr [EAX + 0x2c],ECX
00748C2F	FUN_00748c2f	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	00748C32 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00748C4F pointer-like dereference: MOV EDX,dword ptr [ECX]
00748C2F	FUN_00748c2f	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	1	0	00748C32 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00748C4F pointer-like dereference: MOV EDX,dword ptr [ECX]
00748C2F	FUN_00748c2f	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	00748C45 incoming load: MOV EDX,dword ptr [EBP + 0x10]
00748DAE	FUN_00748dae	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00748DAE	FUN_00748dae	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
00748DE3	FUN_00748de3	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
00748DE3	FUN_00748de3	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
00749024	FUN_00749024	3	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
00749024	FUN_00749024	3	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	0	0	0	0	0	0	0	-
007490C6	FUN_007490c6	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	007490CA incoming load: MOV ESI,dword ptr [EBP + 0xc]
007490C6	FUN_007490c6	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
00749106	FUN_00749106	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	1100	1	0	0	0	0	1	0074910A incoming load: MOV EBX,dword ptr [EBP + 0xc] | 00749134 first slot write: MOV dword ptr [EBP + 0xc],EAX
00749106	FUN_00749106	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	200	2	0	0	0	4	0	00749113 incoming load: MOV EDI,dword ptr [EBP + 0x10] | 0074918C incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00749195 pointer-like dereference: MOV dword ptr [EAX + 0x4],ECX | 0074919D pointer-like dereference: MOV dword ptr [EAX],ECX | 007491A5 pointer-like dereference: MOV dword ptr [EAX + 0x8],ECX | 007491AE pointer-like dereference: MOV dword ptr [EAX + 0xc],EBX
007491C3	FUN_007491c3	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
007491C3	FUN_007491c3	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
007494D1	FUN_007494d1	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	1122	1	2	1	0	3	1	007494EB incoming load: MOV ESI,dword ptr [EBP + 0x8] | 007494EE scalar operation: LEA EAX,[ESI + -0xc] | 007494F1 scalar operation: LEA ECX,[ESI + 0x4] | 0074952C pointer-like dereference: CMP dword ptr [ESI + 0x44],0x1 | 00749542 pointer-like dereference: MOV EAX,dword ptr [ESI + 0x20] | 00749545 pointer-like dereference: CMP EAX,dword ptr [ESI + 0x30] | 00749562 first slot write: MOV dword ptr [EBP + 0x8],EAX
007494D1	FUN_007494d1	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	00749516 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00749519 pointer-like dereference: MOV EDI,dword ptr [ECX + 0x8]
00749708	FUN_00749708	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00749708	FUN_00749708	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	1100	1	0	0	0	5	1	0074970D incoming load: MOV EBX,dword ptr [EBP + 0x8] | 0074971E pointer-like dereference: MOV ESI,dword ptr [EBX] | 0074973E pointer-like dereference: PUSH dword ptr [EBX + 0x8] | 00749741 pointer-like dereference: MOV ESI,dword ptr [EBX] | 00749746 pointer-like dereference: PUSH dword ptr [EBX + 0x4] | 00749764 pointer-like dereference: CMP dword ptr [EBX + 0xc],EAX | 00749770 first slot write: MOV dword ptr [EBP + 0x8],EAX
0074987C	FUN_0074987c	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074987C	FUN_0074987c	0	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	007498DD incoming load: MOV EAX,dword ptr [EBP + 0x8]
00749A93	FUN_00749a93	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00749A93	FUN_00749a93	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
00749CA4	FUN_00749ca4	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	100	1	0	0	0	0	0	00749CA7 incoming load: MOV EAX,dword ptr [EBP + 0xc]
00749CA4	FUN_00749ca4	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
0074A0C1	FUN_0074a0c1	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074A0C1	FUN_0074a0c1	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	0	0	0	0	0	0	0	-
0074AB3D	FUN_0074ab3d	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074AB3D	FUN_0074ab3d	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074ABC4	FUN_0074abc4	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074ABC4	FUN_0074abc4	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B469	FUN_0074b469	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B469	FUN_0074b469	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074B49D	FUN_0074b49d	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B49D	FUN_0074b49d	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074B52E	FUN_0074b52e	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B52E	FUN_0074b52e	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074B6B7	FUN_0074b6b7	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	200	2	0	0	0	0	0	0074B6BB incoming load: MOV ESI,dword ptr [EBP + 0xc] | 0074B6DC incoming load: MOV ESI,dword ptr [EBP + 0xc]
0074B6B7	FUN_0074b6b7	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	100	1	0	0	0	0	0	-
0074B719	FUN_0074b719	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	201	2	1	0	0	3	0	0074B721 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 0074B726 pointer-like dereference: CMP dword ptr [ESI + 0x34],0x0 | 0074B72C pointer-like dereference: MOV EAX,dword ptr [ESI] | 0074B73C scalar operation: LEA ECX,[ESI + -0xc] | 0074B749 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 0074B74D pointer-like dereference: MOV ECX,dword ptr [EAX]
0074B719	FUN_0074b719	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	-
0074B810	FUN_0074b810	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074B810	FUN_0074b810	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	0	0	0	0	0	0	0	-
0074B8A6	FUN_0074b8a6	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B8A6	FUN_0074b8a6	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	0	0	0	0	0	0	0	-
0074B929	FUN_0074b929	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074B929	FUN_0074b929	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B945	FUN_0074b945	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074B945	FUN_0074b945	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B958	FUN_0074b958	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074B958	FUN_0074b958	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B96B	FUN_0074b96b	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074B96B	FUN_0074b96b	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
0074B98A	FUN_0074b98a	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
0074B98A	FUN_0074b98a	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
