function_address	function_name	call_address	slot_offset	stack_parameter_count	last_ecx_assignment	receiver_register	exact_unadjusted_receiver	physical_vtable_paths	receiver_paths	physical_owners	caller_owner	machine_return	classification
004C3C00	TLOBaseTy::fireFindCheckTarget	004C3E1C	244	1	ECX	ECX	1	/SubmarineTitans/Recovered/VTables/STFishCVTable		/STFishC	TLOBaseTy	/undefined4	physical_vtable
004C3C00	TLOBaseTy::fireFindCheckTarget	004C3EE9	16	6	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable		/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C3C00	TLOBaseTy::fireFindCheckTarget	004C41A9	240	0	EDI	EDI	1	/SubmarineTitans/Recovered/VTables/STFishCVTable	/STFishC	/STFishC	TLOBaseTy	/undefined4	physical_vtable
004C3C00	TLOBaseTy::fireFindCheckTarget	004C41F1	124	0	DWORD PTR [EBP + -0X4]	ECX	1	/SubmarineTitans/Recovered/VTables/STFishCVTable	/STFishC	/STFishC	TLOBaseTy		physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C48F7	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4913	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C492F	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C49F0	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4A0C	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4A28	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4AE4	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4B00	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4B1C	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C4550	TLOBaseTy::sub_004C4550	004C4F54	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004C5350	FUN_004c5350	004C5437	244	1	EBX	EBX	1					/undefined4	unresolved_object_dispatch
004C6070	FUN_004c6070	004C6082	144	2	ECX	ECX	1					/undefined4	unresolved_object_dispatch
004C6D00	FUN_004c6d00	004C6E8B	28	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/STJellyGunCVTable	/STGameObjC	/STJellyGunC		/undefined4	physical_vtable
004C7860	TLOBaseTy::sub_004C7860	004C79C5	248	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C7860	TLOBaseTy::sub_004C7860	004C7A7A	124	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004C7CC0	TLOBaseTy::FUN_004c7cc0	004C80EB	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004C7CC0	TLOBaseTy::FUN_004c7cc0	004C810A	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004C84C0	FUN_004c84c0	004C885D	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/undefined4	physical_vtable
004C9770	TLOBaseTy::LoadImages	004C9C1D	0	0	ESI	ESI	1				TLOBaseTy		unresolved_object_dispatch
004CC370	FUN_004cc370	004CC412	124	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004CC370	FUN_004cc370	004CC65A	144	2	ESI	ESI	1						unresolved_object_dispatch
004CC370	FUN_004cc370	004CC6CC	144	2	ESI	ESI	1					/void	unresolved_object_dispatch
004CCC10	FUN_004ccc10	004CCD37	144	2	ESI	ESI	1						unresolved_object_dispatch
004CCC10	FUN_004ccc10	004CCD47	144	2	ESI	ESI	1					/void	unresolved_object_dispatch
004CCC10	FUN_004ccc10	004CCDE7	0	1	DWORD PTR [0X008117BC]	ECX	1	/SubmarineTitans/Recovered/VTables/AiBossClassTyVTable	/AiBossClassTy | /SubmarineTitans/Recovered/STMessage	/AiBossClassTy			physical_vtable
004CCC10	FUN_004ccc10	004CD1C4	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004CD480	FUN_004cd480	004CD593	144	2	ESI	ESI	1					/void	unresolved_object_dispatch
004CD480	FUN_004cd480	004CD604	144	2	ESI	ESI	1					/void	unresolved_object_dispatch
004CD480	FUN_004cd480	004CD61E	144	2	ESI	ESI	1					/void	unresolved_object_dispatch
004CD790	FUN_004cd790	004CD81A	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CD826	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CD8C9	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CD8D5	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CD981	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CD98D	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDA3C	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDA48	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDAE4	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDAF0	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDB9B	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDBA7	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDC48	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDC54	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDCF9	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CD790	FUN_004cd790	004CDD05	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE060	FUN_004ce060	004CE0A1	44	0	ECX	ECX	1					/undefined4	unresolved_object_dispatch
004CE250	FUN_004ce250	004CE336	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE342	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE3E4	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE3F0	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE48F	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE49B	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE532	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CE250	FUN_004ce250	004CE53E	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CED18	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CED50	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CED6D	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CED8F	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CEDB5	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF013	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF023	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/void	physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF0AA	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF0DB	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF0F1	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF109	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004CEB00	TLOBaseTy::sub_004CEB00	004CF121	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy		physical_vtable
004D11D0	TLOEmbryoTy::Create	004D1E6D	0	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy		physical_vtable
004D11D0	TLOEmbryoTy::Create	004D1F89	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy	/void	physical_vtable
004D11D0	TLOEmbryoTy::Create	004D2074	144	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy	/void	physical_vtable
004D11D0	TLOEmbryoTy::Create	004D2285	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy	/undefined4	physical_vtable
004D2760	FUN_004d2760	004D2835	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/undefined4	physical_vtable
004D32C0	FUN_004d32c0	004D3793	8	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/undefined4	physical_vtable
004D32C0	FUN_004d32c0	004D37A0	232	1	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D38F7	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/undefined4	physical_vtable
004D32C0	FUN_004d32c0	004D394C	8	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/undefined4	physical_vtable
004D32C0	FUN_004d32c0	004D3D2D	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D3DF1	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D404F	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D487E	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy			physical_vtable
004D32C0	FUN_004d32c0	004D4891	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy			physical_vtable
004D32C0	FUN_004d32c0	004D48A4	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy			physical_vtable
004D32C0	FUN_004d32c0	004D4A45	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy			physical_vtable
004D32C0	FUN_004d32c0	004D4AA9	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D4C2F	216	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D32C0	FUN_004d32c0	004D4D49	216	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy		/void	physical_vtable
004D55B0	TLOEmbryoTy::GetMessage	004D5EBE	144	2	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy	/void	physical_vtable
004D6360	FUN_004d6360	004D6392	248	4	EDI	EDI	1					/undefined4	unresolved_object_dispatch
004D67B0	TLOBaseTy::SetActivity	004D67BC	248	2	ECX	ECX	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6890	TLOEmbryoTy::sub_004D6890	004D68CE	124	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/TLOEmbryoTyVTable	/TLOEmbryoTy	/TLOEmbryoTy	TLOEmbryoTy	/undefined4	physical_vtable
004D6C90	FUN_004d6c90	004D6CC3	236	0	ECX	ECX	1					/undefined4	unresolved_object_dispatch
004D6C90	FUN_004d6c90	004D6CE7	236	0	ECX	ECX	1					/undefined4	unresolved_object_dispatch
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E02	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E0E	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E1E	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E2A	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E36	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6DF0	TLOBaseTy::sub_004D6DF0	004D6E4D	196	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/TLOBaseTyVTable	/TLOBaseTy	/TLOBaseTy	TLOBaseTy	/undefined4	physical_vtable
004D6EB0	FUN_004d6eb0	004D6EC5	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6ED1	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6EE1	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6EED	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6EF9	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6F0B	196	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6EB0	FUN_004d6eb0	004D6F33	200	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D6F70	FUN_004d6f70	004D6FDB	196	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D7069	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D7075	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D7081	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D70AA	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D70BA	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D70CA	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D70DA	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D70FF	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D7121	196	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D7135	124	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D71CD	120	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7040	FUN_004d7040	004D71D8	128	1	ESI	ESI	1					/void	unresolved_object_dispatch
004D7040	FUN_004d7040	004D71E4	200	1	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7270	FUN_004d7270	004D729D	196	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7270	FUN_004d7270	004D72B0	196	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D7270	FUN_004d7270	004D733F	144	2	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D9000	FUN_004d9000	004D925F	144	2	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004D9820	FUN_004d9820	004D9925	44	0	ECX	ECX	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject		/undefined4	physical_vtable
004D9C80	FUN_004d9c80	004D9EE7	144	2	ESI	ESI	1					/undefined4	unresolved_object_dispatch
004DA9C0	FUN_004da9c0	004DAE78	0	1	DWORD PTR [0X008117BC]	ECX	1	/SubmarineTitans/Recovered/VTables/AiBossClassTyVTable	/AiBossClassTy | /SubmarineTitans/Recovered/STMessage	/AiBossClassTy			physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB201	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB20D	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB343	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB34F	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB42A	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB436	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB520	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
004DB160	STAllPlayersC::sub_004DB160	004DB52C	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
