apply	kind	function_address	expected_function	expected_signature	stack_offset	length	proposed_name	expected_overlaps	site	reason	evidence
0	fixed_zero	005B3D60	MainMenuTy::SetMode	undefined __thiscall SetMode(char param_1, int param_2)	-588	504	stack_bytes_neg_24C	Stack[-0x13d]:1:local_13d:/undefined1:DEFAULT: | Stack[-0x14d]:4:local_14d:/undefined4:DEFAULT: | Stack[-0x151]:4:local_151:/undefined4:DEFAULT: | Stack[-0x155]:4:local_155:/undefined4:DEFAULT: | Stack[-0x162]:4:local_162:/undefined4:DEFAULT: | Stack[-0x24c]:1:local_24c:/undefined:DEFAULT:	005B4006 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005B3D60	MainMenuTy::SetMode	undefined __thiscall SetMode(char param_1, int param_2)	-84	3	stack_bytes_neg_54		005B4013 STOSW ES:EDI | 005B4015 STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005BAE00	PrividerTy::NonePrivider	undefined __thiscall NonePrivider(void)	-200	36	stack_bytes_neg_C8	Stack[-0xc6]:1:local_c6:/undefined1:DEFAULT: | Stack[-0xc8]:1:local_c8:/undefined:DEFAULT:	005BB1AA STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005BAE00	PrividerTy::NonePrivider	undefined __thiscall NonePrivider(void)	-164	2	stack_bytes_neg_A4		005BB1B7 STOSW ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005BBA90	PrividerTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-3536	2188	stack_bytes_neg_DD0	Stack[-0xd7c]:4:local_d7c:/undefined4:DEFAULT: | Stack[-0xd80]:4:local_d80:/undefined4:DEFAULT: | Stack[-0xd84]:4:local_d84:/undefined4:DEFAULT: | Stack[-0xdb0]:4:local_db0:/undefined4:DEFAULT: | Stack[-0xdb4]:4:local_db4:/undefined4:DEFAULT: | Stack[-0xdb8]:4:local_db8:/undefined4:DEFAULT: | Stack[-0xdbc]:4:local_dbc:/undefined4:DEFAULT: | Stack[-0xdc0]:4:local_dc0:/undefined4:DEFAULT: | Stack[-0xdc4]:4:local_dc4:/undefined4:DEFAULT: | Stack[-0xdc8]:4:local_dc8:/undefined4:DEFAULT: | Stack[-0xdcc]:4:local_dcc:/undefined4:DEFAULT: | Stack[-0xdd0]:4:local_dd0:/undefined4:DEFAULT:	005BBABC STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005BBA90	PrividerTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-1348	1236	stack_bytes_neg_544	Stack[-0x100]:4:local_100:/undefined4:DEFAULT: | Stack[-0x104]:4:local_104:/undefined4:DEFAULT: | Stack[-0x108]:4:local_108:/undefined4:DEFAULT: | Stack[-0x10c]:4:local_10c:/undefined4:DEFAULT: | Stack[-0x114]:4:local_114:/undefined4:DEFAULT: | Stack[-0x118]:4:local_118:/undefined4:DEFAULT: | Stack[-0x180]:4:local_180:/undefined4:DEFAULT: | Stack[-0x184]:4:local_184:/undefined4:DEFAULT: | Stack[-0x22c]:4:local_22c:/undefined4:DEFAULT: | Stack[-0x230]:4:local_230:/undefined4:DEFAULT: | Stack[-0x234]:4:local_234:/undefined4:DEFAULT: | Stack[-0x280]:4:local_280:/undefined4:DEFAULT: | Stack[-0x284]:4:local_284:/undefined4:DEFAULT: | Stack[-0x288]:4:local_288:/undefined4:DEFAULT: | Stack[-0x28c]:4:local_28c:/undefined4:DEFAULT: | Stack[-0x290]:4:local_290:/undefined4:DEFAULT: | Stack[-0x294]:4:local_294:/undefined4:DEFAULT: | Stack[-0x298]:4:local_298:/undefined4:DEFAULT: | Stack[-0x300]:4:local_300:/undefined4:DEFAULT: | Stack[-0x304]:4:local_304:/undefined4:DEFAULT: | Stack[-0x3ac]:4:local_3ac:/undefined4:DEFAULT: | Stack[-0x3b0]:4:local_3b0:/undefined4:DEFAULT: | Stack[-0x3b4]:4:local_3b4:/undefined4:DEFAULT: | Stack[-0x400]:4:local_400:/undefined4:DEFAULT: | Stack[-0x404]:4:local_404:/undefined4:DEFAULT: | Stack[-0x408]:4:local_408:/undefined4:DEFAULT: | Stack[-0x40c]:4:local_40c:/undefined4:DEFAULT: | Stack[-0x410]:4:local_410:/undefined4:DEFAULT: | Stack[-0x414]:4:local_414:/undefined4:DEFAULT: | Stack[-0x418]:4:local_418:/undefined4:DEFAULT: | Stack[-0x4b4]:4:local_4b4:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4bc]:4:local_4bc:/undefined4:DEFAULT: | Stack[-0x4d4]:4:local_4d4:/undefined4:DEFAULT: | Stack[-0x4d8]:4:local_4d8:/undefined4:DEFAULT: | Stack[-0x4dc]:4:local_4dc:/undefined4:DEFAULT: | Stack[-0x4f4]:4:local_4f4:/undefined4:DEFAULT: | Stack[-0x4f8]:4:local_4f8:/undefined4:DEFAULT: | Stack[-0x4fc]:4:local_4fc:/undefined4:DEFAULT: | Stack[-0x514]:4:local_514:/undefined4:DEFAULT: | Stack[-0x518]:4:local_518:/undefined4:DEFAULT: | Stack[-0x51c]:4:local_51c:/undefined4:DEFAULT: | Stack[-0x528]:4:local_528:/undefined4:DEFAULT: | Stack[-0x52c]:4:local_52c:/undefined4:DEFAULT: | Stack[-0x530]:4:local_530:/undefined4:DEFAULT: | Stack[-0x534]:4:local_534:/undefined4:DEFAULT: | Stack[-0x538]:4:local_538:/undefined4:DEFAULT: | Stack[-0x53c]:4:local_53c:/undefined4:DEFAULT: | Stack[-0x544]:4:local_544:/undefined4:DEFAULT: | Stack[-0x74]:4:local_74:/undefined4:DEFAULT: | Stack[-0xbc]:4:local_bc:/undefined4:DEFAULT: | Stack[-0xc0]:4:local_c0:/undefined4:DEFAULT: | Stack[-0xc4]:4:local_c4:/undefined4:DEFAULT: | Stack[-0xf8]:4:local_f8:/undefined4:DEFAULT: | Stack[-0xfc]:4:local_fc:/undefined4:DEFAULT:	005BBAAF STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005BD7A0	MReportTy::InitMReport	undefined __thiscall InitMReport(undefined1 param_1)	-676	513	stack_bytes_neg_2A4	Stack[-0x2a3]:1:local_2a3:/undefined:DEFAULT: | Stack[-0x2a4]:1:local_2a4:/undefined:DEFAULT:	005BDBB7 STOSD.REP ES:EDI | 005BDBB9 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C0230	FUN_005c0230	undefined __fastcall FUN_005c0230(MReportTy * param_1)	-1212	1120	stack_bytes_neg_4BC	Stack[-0x4a4]:4:local_4a4:/undefined4:DEFAULT: | Stack[-0x4a8]:4:local_4a8:/undefined4:DEFAULT: | Stack[-0x4ac]:4:local_4ac:/undefined4:DEFAULT: | Stack[-0x4b0]:4:local_4b0:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4bc]:4:local_4bc:/undefined4:DEFAULT:	005C025A STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C0980	MReportTy::CreateBut	undefined4 __thiscall CreateBut(undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)	-460	380	stack_bytes_neg_1CC	Stack[-0x164]:4:local_164:/undefined4:DEFAULT: | Stack[-0x168]:4:local_168:/undefined4:DEFAULT: | Stack[-0x16c]:4:local_16c:/undefined4:DEFAULT: | Stack[-0x1a4]:4:local_1a4:/undefined4:DEFAULT: | Stack[-0x1a8]:4:local_1a8:/undefined4:DEFAULT: | Stack[-0x1ac]:4:local_1ac:/undefined4:DEFAULT: | Stack[-0x1b8]:4:local_1b8:/undefined4:DEFAULT: | Stack[-0x1bc]:4:local_1bc:/undefined4:DEFAULT: | Stack[-0x1c0]:4:local_1c0:/undefined4:DEFAULT: | Stack[-0x1c4]:4:local_1c4:/undefined4:DEFAULT: | Stack[-0x1c8]:4:local_1c8:/undefined4:DEFAULT: | Stack[-0x1cc]:4:local_1cc:/undefined4:DEFAULT:	005C099B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C29B0	SettMapMTy::sub_005C29B0	undefined __thiscall sub_005C29B0(char param_1)	-712	504	stack_bytes_neg_2C8	Stack[-0x1c9]:4:local_1c9:/undefined4:DEFAULT: | Stack[-0x1cd]:4:local_1cd:/undefined4:DEFAULT: | Stack[-0x1d1]:4:local_1d1:/undefined4:DEFAULT: | Stack[-0x1de]:4:local_1de:/undefined4:DEFAULT: | Stack[-0x1f0]:4:local_1f0:/undefined4:DEFAULT: | Stack[-0x1f4]:4:local_1f4:/undefined4:DEFAULT: | Stack[-0x1f8]:4:local_1f8:/undefined4:DEFAULT: | Stack[-0x205]:4:local_205:/undefined4:DEFAULT: | Stack[-0x28c]:4:local_28c:/undefined4:DEFAULT: | Stack[-0x290]:4:local_290:/undefined4:DEFAULT: | Stack[-0x294]:4:local_294:/undefined4:DEFAULT: | Stack[-0x2a1]:4:local_2a1:/undefined4:DEFAULT: | Stack[-0x2c8]:1:local_2c8:/undefined:DEFAULT:	005C40D5 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C29B0	SettMapMTy::sub_005C29B0	undefined __thiscall sub_005C29B0(char param_1)	-208	3	stack_bytes_neg_D0		005C40DA STOSW ES:EDI | 005C40DC STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C6030	SettMapTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-3828	2188	stack_bytes_neg_EF4	Stack[-0xef4]:1:local_ef4:/undefined:DEFAULT:	005C605C STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C6030	SettMapTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-1488	380	stack_bytes_neg_5D0	Stack[-0x4a8]:4:local_4a8:/undefined4:DEFAULT: | Stack[-0x4ac]:4:local_4ac:/undefined4:DEFAULT: | Stack[-0x5a8]:4:local_5a8:/undefined4:DEFAULT: | Stack[-0x5ac]:4:local_5ac:/undefined4:DEFAULT: | Stack[-0x5b0]:4:local_5b0:/undefined4:DEFAULT: | Stack[-0x5bc]:4:local_5bc:/undefined4:DEFAULT: | Stack[-0x5c0]:4:local_5c0:/undefined4:DEFAULT: | Stack[-0x5c4]:4:local_5c4:/undefined4:DEFAULT: | Stack[-0x5c8]:4:local_5c8:/undefined4:DEFAULT: | Stack[-0x5cc]:4:local_5cc:/undefined4:DEFAULT: | Stack[-0x5d0]:4:local_5d0:/undefined4:DEFAULT:	005C6069 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005C6030	SettMapTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-1108	984	stack_bytes_neg_454	Stack[-0x130]:4:local_130:/undefined4:DEFAULT: | Stack[-0x134]:4:local_134:/undefined4:DEFAULT: | Stack[-0x138]:4:local_138:/undefined4:DEFAULT: | Stack[-0x13c]:4:local_13c:/undefined4:DEFAULT: | Stack[-0x140]:4:local_140:/undefined4:DEFAULT: | Stack[-0x144]:4:local_144:/undefined4:DEFAULT: | Stack[-0x14c]:4:local_14c:/undefined4:DEFAULT: | Stack[-0x150]:4:local_150:/undefined4:DEFAULT: | Stack[-0x1b8]:4:local_1b8:/undefined4:DEFAULT: | Stack[-0x1bc]:4:local_1bc:/undefined4:DEFAULT: | Stack[-0x264]:4:local_264:/undefined4:DEFAULT: | Stack[-0x268]:4:local_268:/undefined4:DEFAULT: | Stack[-0x26c]:4:local_26c:/undefined4:DEFAULT: | Stack[-0x2b8]:4:local_2b8:/undefined4:DEFAULT: | Stack[-0x2bc]:4:local_2bc:/undefined4:DEFAULT: | Stack[-0x2c0]:4:local_2c0:/undefined4:DEFAULT: | Stack[-0x2c4]:4:local_2c4:/undefined4:DEFAULT: | Stack[-0x2c8]:4:local_2c8:/undefined4:DEFAULT: | Stack[-0x2cc]:4:local_2cc:/undefined4:DEFAULT: | Stack[-0x2d0]:4:local_2d0:/undefined4:DEFAULT: | Stack[-0x338]:4:local_338:/undefined4:DEFAULT: | Stack[-0x33c]:4:local_33c:/undefined4:DEFAULT: | Stack[-0x3e4]:4:local_3e4:/undefined4:DEFAULT: | Stack[-0x3e8]:4:local_3e8:/undefined4:DEFAULT: | Stack[-0x3ec]:4:local_3ec:/undefined4:DEFAULT: | Stack[-0x438]:4:local_438:/undefined4:DEFAULT: | Stack[-0x43c]:4:local_43c:/undefined4:DEFAULT: | Stack[-0x440]:4:local_440:/undefined4:DEFAULT: | Stack[-0x444]:4:local_444:/undefined4:DEFAULT: | Stack[-0x448]:4:local_448:/undefined4:DEFAULT: | Stack[-0x44c]:4:local_44c:/undefined4:DEFAULT: | Stack[-0x450]:4:local_450:/undefined4:DEFAULT: | Stack[-0x454]:4:local_454:/undefined4:DEFAULT: | Stack[-0x90]:4:local_90:/undefined4:DEFAULT: | Stack[-0x94]:4:local_94:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT: | Stack[-0xa8]:4:local_a8:/undefined4:DEFAULT: | Stack[-0xac]:4:local_ac:/undefined4:DEFAULT: | Stack[-0xf4]:4:local_f4:/undefined4:DEFAULT: | Stack[-0xf8]:4:local_f8:/undefined4:DEFAULT: | Stack[-0xfc]:4:local_fc:/undefined4:DEFAULT:	005C604F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	dynamic_alloca	005C7800	FUN_005c7800	undefined __stdcall FUN_005c7800(void)	0	0	dynamic_stack_005C7808		005C7808	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	fixed_zero	005CC440	SettMapMTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-2688	2188	stack_bytes_neg_A80	Stack[-0x21c]:4:local_21c:/undefined4:DEFAULT: | Stack[-0x9ec]:4:local_9ec:/undefined4:DEFAULT: | Stack[-0x9f0]:4:local_9f0:/undefined4:DEFAULT: | Stack[-0x9f4]:4:local_9f4:/undefined4:DEFAULT: | Stack[-0xa2c]:4:local_a2c:/undefined4:DEFAULT: | Stack[-0xa30]:4:local_a30:/undefined4:DEFAULT: | Stack[-0xa34]:4:local_a34:/undefined4:DEFAULT: | Stack[-0xa60]:4:local_a60:/undefined4:DEFAULT: | Stack[-0xa64]:4:local_a64:/undefined4:DEFAULT: | Stack[-0xa68]:4:local_a68:/undefined4:DEFAULT: | Stack[-0xa6c]:4:local_a6c:/undefined4:DEFAULT: | Stack[-0xa70]:4:local_a70:/undefined4:DEFAULT: | Stack[-0xa74]:4:local_a74:/undefined4:DEFAULT: | Stack[-0xa78]:4:local_a78:/undefined4:DEFAULT: | Stack[-0xa7c]:4:local_a7c:/undefined4:DEFAULT: | Stack[-0xa80]:4:local_a80:/undefined4:DEFAULT:	005CC462 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005CC440	SettMapMTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-2688	2188	stack_bytes_neg_A80	Stack[-0x21c]:4:local_21c:/undefined4:DEFAULT: | Stack[-0x9ec]:4:local_9ec:/undefined4:DEFAULT: | Stack[-0x9f0]:4:local_9f0:/undefined4:DEFAULT: | Stack[-0x9f4]:4:local_9f4:/undefined4:DEFAULT: | Stack[-0xa2c]:4:local_a2c:/undefined4:DEFAULT: | Stack[-0xa30]:4:local_a30:/undefined4:DEFAULT: | Stack[-0xa34]:4:local_a34:/undefined4:DEFAULT: | Stack[-0xa60]:4:local_a60:/undefined4:DEFAULT: | Stack[-0xa64]:4:local_a64:/undefined4:DEFAULT: | Stack[-0xa68]:4:local_a68:/undefined4:DEFAULT: | Stack[-0xa6c]:4:local_a6c:/undefined4:DEFAULT: | Stack[-0xa70]:4:local_a70:/undefined4:DEFAULT: | Stack[-0xa74]:4:local_a74:/undefined4:DEFAULT: | Stack[-0xa78]:4:local_a78:/undefined4:DEFAULT: | Stack[-0xa7c]:4:local_a7c:/undefined4:DEFAULT: | Stack[-0xa80]:4:local_a80:/undefined4:DEFAULT:	005CC589 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005CC440	SettMapMTy::CreateCtrls	undefined __thiscall CreateCtrls(char param_1)	-500	336	stack_bytes_neg_1F4	Stack[-0x1dc]:4:local_1dc:/undefined4:DEFAULT: | Stack[-0x1e0]:4:local_1e0:/undefined4:DEFAULT: | Stack[-0x1e4]:4:local_1e4:/undefined4:DEFAULT: | Stack[-0x1e8]:4:local_1e8:/undefined4:DEFAULT: | Stack[-0x1f0]:4:local_1f0:/undefined4:DEFAULT: | Stack[-0x1f4]:4:local_1f4:/undefined4:DEFAULT:	005CC479 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005CE0E0	SettMapMTy::NoneSettMap	undefined4 __thiscall NoneSettMap(void)	-220	32	stack_bytes_neg_DC	Stack[-0xcc]:4:local_cc:/undefined4:DEFAULT: | Stack[-0xd0]:4:local_d0:/undefined4:DEFAULT: | Stack[-0xd4]:4:local_d4:/undefined4:DEFAULT: | Stack[-0xdc]:1:local_dc:/undefined:DEFAULT:	005CE312 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005CE0E0	SettMapMTy::NoneSettMap	undefined4 __thiscall NoneSettMap(void)	-188	32	stack_bytes_neg_BC	Stack[-0xac]:4:local_ac:/undefined4:DEFAULT: | Stack[-0xb0]:4:local_b0:/undefined4:DEFAULT: | Stack[-0xb4]:4:local_b4:/undefined4:DEFAULT: | Stack[-0xbc]:1:local_bc:/undefined:DEFAULT:	005CE975 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005D1400	SettMapMTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-1664	1105	stack_bytes_neg_680	Stack[-0x640]:1:local_640:/undefined:DEFAULT: | Stack[-0x680]:1:local_680:/undefined:DEFAULT:	005D2695 STOSD.REP ES:EDI | 005D2697 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005D1400	SettMapMTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-176	32	stack_bytes_neg_B0	Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT: | Stack[-0xa8]:4:local_a8:/undefined4:DEFAULT: | Stack[-0xb0]:1:local_b0:/undefined:DEFAULT:	005D1F82 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005D1400	SettMapMTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-144	32	stack_bytes_neg_90	Stack[-0x7c]:4:local_7c:/undefined4:DEFAULT: | Stack[-0x80]:4:local_80:/undefined4:DEFAULT: | Stack[-0x84]:4:local_84:/undefined4:DEFAULT: | Stack[-0x88]:4:local_88:/undefined4:DEFAULT: | Stack[-0x90]:1:local_90:/undefined:DEFAULT:	005D1F75 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005D8450	SIDTy::CreateCtrls	undefined __thiscall CreateCtrls(void)	-3504	2188	stack_bytes_neg_DB0	Stack[-0x550]:4:local_550:/undefined4:DEFAULT: | Stack[-0x554]:4:local_554:/undefined4:DEFAULT: | Stack[-0xd1c]:4:local_d1c:/undefined4:DEFAULT: | Stack[-0xd20]:4:local_d20:/undefined4:DEFAULT: | Stack[-0xd24]:4:local_d24:/undefined4:DEFAULT: | Stack[-0xd5c]:4:local_d5c:/undefined4:DEFAULT: | Stack[-0xd60]:4:local_d60:/undefined4:DEFAULT: | Stack[-0xd64]:4:local_d64:/undefined4:DEFAULT: | Stack[-0xd90]:4:local_d90:/undefined4:DEFAULT: | Stack[-0xd94]:4:local_d94:/undefined4:DEFAULT: | Stack[-0xd98]:4:local_d98:/undefined4:DEFAULT: | Stack[-0xd9c]:4:local_d9c:/undefined4:DEFAULT: | Stack[-0xda0]:4:local_da0:/undefined4:DEFAULT: | Stack[-0xda4]:4:local_da4:/undefined4:DEFAULT: | Stack[-0xda8]:4:local_da8:/undefined4:DEFAULT: | Stack[-0xdac]:4:local_dac:/undefined4:DEFAULT: | Stack[-0xdb0]:4:local_db0:/undefined4:DEFAULT:	005D875C STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005D8450	SIDTy::CreateCtrls	undefined __thiscall CreateCtrls(void)	-1316	1236	stack_bytes_neg_524	Stack[-0x160]:4:local_160:/undefined4:DEFAULT: | Stack[-0x164]:4:local_164:/undefined4:DEFAULT: | Stack[-0x168]:4:local_168:/undefined4:DEFAULT: | Stack[-0x16c]:4:local_16c:/undefined4:DEFAULT: | Stack[-0x20c]:4:local_20c:/undefined4:DEFAULT: | Stack[-0x210]:4:local_210:/undefined4:DEFAULT: | Stack[-0x214]:4:local_214:/undefined4:DEFAULT: | Stack[-0x260]:4:local_260:/undefined4:DEFAULT: | Stack[-0x264]:4:local_264:/undefined4:DEFAULT: | Stack[-0x268]:4:local_268:/undefined4:DEFAULT: | Stack[-0x26c]:4:local_26c:/undefined4:DEFAULT: | Stack[-0x270]:4:local_270:/undefined4:DEFAULT: | Stack[-0x274]:4:local_274:/undefined4:DEFAULT: | Stack[-0x278]:4:local_278:/undefined4:DEFAULT: | Stack[-0x2e0]:4:local_2e0:/undefined4:DEFAULT: | Stack[-0x2e4]:4:local_2e4:/undefined4:DEFAULT: | Stack[-0x2e8]:4:local_2e8:/undefined4:DEFAULT: | Stack[-0x2ec]:4:local_2ec:/undefined4:DEFAULT: | Stack[-0x38c]:4:local_38c:/undefined4:DEFAULT: | Stack[-0x390]:4:local_390:/undefined4:DEFAULT: | Stack[-0x394]:4:local_394:/undefined4:DEFAULT: | Stack[-0x3e0]:4:local_3e0:/undefined4:DEFAULT: | Stack[-0x3e4]:4:local_3e4:/undefined4:DEFAULT: | Stack[-0x3e8]:4:local_3e8:/undefined4:DEFAULT: | Stack[-0x3ec]:4:local_3ec:/undefined4:DEFAULT: | Stack[-0x3f0]:4:local_3f0:/undefined4:DEFAULT: | Stack[-0x3f4]:4:local_3f4:/undefined4:DEFAULT: | Stack[-0x3f8]:4:local_3f8:/undefined4:DEFAULT: | Stack[-0x494]:4:local_494:/undefined4:DEFAULT: | Stack[-0x498]:4:local_498:/undefined4:DEFAULT: | Stack[-0x49c]:4:local_49c:/undefined4:DEFAULT: | Stack[-0x4b4]:4:local_4b4:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4bc]:4:local_4bc:/undefined4:DEFAULT: | Stack[-0x4d4]:4:local_4d4:/undefined4:DEFAULT: | Stack[-0x4d8]:4:local_4d8:/undefined4:DEFAULT: | Stack[-0x4dc]:4:local_4dc:/undefined4:DEFAULT: | Stack[-0x4f4]:4:local_4f4:/undefined4:DEFAULT: | Stack[-0x4f8]:4:local_4f8:/undefined4:DEFAULT: | Stack[-0x4fc]:4:local_4fc:/undefined4:DEFAULT: | Stack[-0x508]:4:local_508:/undefined4:DEFAULT: | Stack[-0x50c]:4:local_50c:/undefined4:DEFAULT: | Stack[-0x510]:4:local_510:/undefined4:DEFAULT: | Stack[-0x514]:4:local_514:/undefined4:DEFAULT: | Stack[-0x518]:4:local_518:/undefined4:DEFAULT: | Stack[-0x51c]:4:local_51c:/undefined4:DEFAULT: | Stack[-0x524]:4:local_524:/undefined4:DEFAULT: | Stack[-0x54]:4:local_54:/undefined4:DEFAULT: | Stack[-0x9c]:4:local_9c:/undefined4:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT: | Stack[-0xd8]:4:local_d8:/undefined4:DEFAULT: | Stack[-0xdc]:4:local_dc:/undefined4:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT: | Stack[-0xe4]:4:local_e4:/undefined4:DEFAULT: | Stack[-0xe8]:4:local_e8:/undefined4:DEFAULT: | Stack[-0xec]:4:local_ec:/undefined4:DEFAULT: | Stack[-0xf4]:4:local_f4:/undefined4:DEFAULT: | Stack[-0xf8]:4:local_f8:/undefined4:DEFAULT:	005D8539 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005DA310	FUN_005da310	HDC __cdecl FUN_005da310(int param_1, undefined * param_2, BYTE param_3)	-164	60	stack_bytes_neg_A4	Stack[-0x88]:1:local_88:/undefined:DEFAULT: | Stack[-0x89]:1:local_89:/undefined1:DEFAULT: | Stack[-0x8a]:1:local_8a:/undefined1:DEFAULT: | Stack[-0x8b]:1:local_8b:/undefined1:DEFAULT: | Stack[-0x8c]:1:local_8c:/undefined1:DEFAULT: | Stack[-0x8d]:1:local_8d:/undefined1:DEFAULT: | Stack[-0x8e]:1:local_8e:/undefined1:DEFAULT: | Stack[-0x8f]:1:local_8f:/undefined1:DEFAULT: | Stack[-0x90]:1:local_90:/undefined1:DEFAULT: | Stack[-0x94]:4:local_94:/undefined4:DEFAULT: | Stack[-0x98]:4:local_98:/undefined4:DEFAULT: | Stack[-0x9c]:4:local_9c:/undefined4:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT:	005DA32A STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	dynamic_alloca	005DB030	FUN_005db030	undefined4 __cdecl FUN_005db030(byte * param_1, undefined4 param_2, char param_3)	0	0	dynamic_stack_005DB038		005DB038	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	fixed_zero	005DDB40	FUN_005ddb40	undefined4 __fastcall FUN_005ddb40(int param_1)	-1120	1105	stack_bytes_neg_460	Stack[-0x420]:1:local_420:/undefined:DEFAULT: | Stack[-0x460]:1:local_460:/undefined:DEFAULT:	005DDB8D STOSD.REP ES:EDI | 005DDB8F STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
