function_address	function	parameter_ordinal	parameter_name	current_type	direct_call_sites	byte_reads	byte_writes	bulk_transports	wide_dereferences	escapes	complete	apply	status	evidence
007068D0	FUN_007068d0	0	param_1	pointer:/undefined1	1	8	8	0	0	0	1	0	insufficient_direct_calls	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=8, byte_writes=8, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=00706A74 MOV BL,byte ptr [EAX + ECX*0x1] | 00706ABA MOV BL,byte ptr [EAX + ECX*0x1] | 00706B6A MOV BL,byte ptr [EDI + ECX*0x1] | 00706BC5 MOV BL,byte ptr [EDI + ECX*0x1] | 00706C40 MOV BL,byte ptr [EBX + ECX*0x1] | 00706C84 MOV BL,byte ptr [EBX + ECX*0x1] | 00706D31 MOV BL,byte ptr [EDI + ECX*0x1] | 00706D7D MOV BL,byte ptr [EDI + ECX*0x1]; byte_write_sites=00706A80 MOV byte ptr [ECX],AL | 00706AC6 MOV byte ptr [ECX],AL | 00706B76 MOV byte ptr [ECX],BL | 00706BD1 MOV byte ptr [ECX],BL | 00706C43 MOV byte ptr [ECX],BL | 00706C87 MOV byte ptr [ECX],BL | 00706D34 MOV byte ptr [ECX],BL | 00706D80 MOV byte ptr [ECX],BL
00706E30	FUN_00706e30	0	param_1	pointer:/undefined1	1	24	24	0	0	0	1	0	insufficient_direct_calls	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=24, byte_writes=24, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=00707007 MOV BL,byte ptr [ESI + ECX*0x1] | 0070703B MOV BL,byte ptr [ESI + ECX*0x1] | 00707080 MOV BL,byte ptr [ESI + ECX*0x1] | 007070D3 MOV BL,byte ptr [ESI + ECX*0x1] | 0070710E MOV BL,byte ptr [ESI + ECX*0x1] | 00707159 MOV BL,byte ptr [ESI + ECX*0x1] | 0070722D MOV BL,byte ptr [ESI + ECX*0x1] | 00707268 MOV BL,byte ptr [ESI + ECX*0x1] | ... +16; byte_write_sites=00707013 MOV byte ptr [ECX],BL | 00707047 MOV byte ptr [ECX],BL | 0070708C MOV byte ptr [ECX],BL | 007070DF MOV byte ptr [ECX],BL | 0070711A MOV byte ptr [ECX],BL | 00707165 MOV byte ptr [ECX],BL | 00707239 MOV byte ptr [ECX],BL | 00707274 MOV byte ptr [ECX],BL | ... +16
00707810	FUN_00707810	0	param_1	pointer:/undefined1	1	32	32	0	0	0	1	0	insufficient_direct_calls	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=32, byte_writes=32, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=007079EE MOV BL,byte ptr [ECX + ESI*0x1] | 00707A33 MOV BL,byte ptr [ECX + ESI*0x1] | 00707A83 MOV BL,byte ptr [ECX + ESI*0x1] | 00707AC8 MOV BL,byte ptr [ECX + ESI*0x1] | 00707B38 MOV BL,byte ptr [ECX + ESI*0x1] | 00707B8B MOV BL,byte ptr [ECX + ESI*0x1] | 00707BF0 MOV BL,byte ptr [ECX + ESI*0x1] | 00707C3F MOV BL,byte ptr [ECX + ESI*0x1] | ... +24; byte_write_sites=007079FA MOV byte ptr [ESI],CL | 00707A3F MOV byte ptr [ESI],CL | 00707A8F MOV byte ptr [ESI],CL | 00707AD4 MOV byte ptr [ESI],CL | 00707B44 MOV byte ptr [ESI],CL | 00707B97 MOV byte ptr [ESI],CL | 00707BFC MOV byte ptr [ESI],CL | 00707C4B MOV byte ptr [ESI],CL | ... +24
00709A10	FUN_00709a10	0	param_1	pointer:/void	6	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=6, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00709A36 MOV ECX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4
0070B680	FUN_0070b680	0	param_1	pointer:/undefined2	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0070B686 MOV CX,word ptr [EAX] operand=WORD PTR [EAX] width=2 | 0070B689 MOV word ptr [EAX + 0x6],CX operand=WORD PTR [EAX + 0X6] width=2
0070C210	FUN_0070c210	1	param_2	pointer:/undefined2	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=0070C247 PUSH EDX alias passed on stack
0070C210	FUN_0070c210	2	param_3	pointer:/undefined2	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=0070C246 PUSH ECX alias passed on stack
007183C0	FUN_007183c0	3	param_4	pointer:/undefined1	2	0	3	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=0071848B MOV byte ptr [ESI],AL | 00718498 MOV byte ptr [ESI + 0x1],AL | 007184A0 MOV byte ptr [ESI + 0x2],AL
00719710	FUN_00719710	0	param_1	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00719772 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 00719777 MOV dword ptr [EAX + 0x4],EDX operand=DWORD PTR [EAX + 0X4] width=4 | 0071977D MOV dword ptr [EAX + 0x8],ECX operand=DWORD PTR [EAX + 0X8] width=4 | 00719780 MOV dword ptr [EAX + 0xc],EDX operand=DWORD PTR [EAX + 0XC] width=4
00719790	FUN_00719790	0	param_1	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=007197BE MOV EDX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4 | 007197C3 MOV EDX,dword ptr [EAX + 0x4] operand=DWORD PTR [EAX + 0X4] width=4 | 007197C9 MOV EDX,dword ptr [EAX + 0x8] operand=DWORD PTR [EAX + 0X8] width=4 | 007197CC MOV EAX,dword ptr [EAX + 0xc] operand=DWORD PTR [EAX + 0XC] width=4
0071A990	FUN_0071a990	3	param_4	pointer:/undefined1	12	0	1	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=12, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=0071A9F7 MOV byte ptr [ECX],DL
00725910	FUN_00725910	0	hFindFile	/winnt.h/HANDLE	7	4	0	4	0	8	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=4, byte_writes=0, rep_movs_transports=4, wide_dereferences=0, escapes=8; byte_read_sites=0072595F MOVSB.REP ES:EDI,ESI | 007259F4 MOVSB.REP ES:EDI,ESI | 00725AAB MOVSB.REP ES:EDI,ESI | 00725B6A MOVSB.REP ES:EDI,ESI; byte_write_sites=-; escape_sites=00725929 PUSH EBX alias passed on stack | 00725A62 PUSH ESI alias passed on stack | 00725A71 PUSH ESI alias passed on stack | 00725B17 PUSH ECX alias passed on stack | 00725BDD PUSH ESI alias passed on stack | 00725BEC PUSH ESI alias passed on stack | 00725BFD PUSH EBX alias passed on stack | 00725C0E PUSH EAX alias passed on stack
00725910	FUN_00725910	3	param_4	pointer:/undefined	7	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=7, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=00725BBB PUSH ECX alias passed on stack
0072A8A0	FUN_0072a8a0	0	param_1	pointer:/undefined1	1	0	1	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=0072A965 MOV byte ptr [ESI],CL
0072A9D0	FUN_0072a9d0	0	param_1	pointer:/undefined1	1	0	1	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=0072AA0E MOV byte ptr [EDX],CL
00746C24	FUN_00746c24	4	param_4	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746C84	FUN_00746c84	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746CDA	FUN_00746cda	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746E65	FUN_00746e65	2	param_3	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746EE3	FUN_00746ee3	4	param_4	pointer:/undefined4	2	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746F2D	FUN_00746f2d	4	param_4	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00746FAB	FUN_00746fab	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00747029	FUN_00747029	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00747245	FUN_00747245	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074736A	FUN_0074736a	1	param_2	pointer:/undefined4	1	0	0	0	1	2	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=2; byte_read_sites=-; byte_write_sites=-; wide_sites=00747387 MOV ECX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4; escape_sites=00747382 MOV dword ptr [ESI + 0x34],EAX alias stored outside a local spill | 00747392 PUSH EAX alias passed on stack
00747622	FUN_00747622	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007476A9	FUN_007476a9	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007478EB	FUN_007478eb	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00747972	FUN_00747972	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00747BDF	FUN_00747bdf	2	param_3	pointer:/undefined4	2	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00747F57	FUN_00747f57	1	param_1	pointer:/undefined4	3	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=3, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074823A	FUN_0074823a	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007485EC	FUN_007485ec	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074862E	FUN_0074862e	1	param_2	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007489F8	FUN_007489f8	1	param_1	pointer:/undefined4	1	0	0	2	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=2, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00748AE7	FUN_00748ae7	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00748BCA	FUN_00748bca	1	param_2	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00748BEA MOV dword ptr [ECX],EDX operand=DWORD PTR [ECX] width=4 | 00748BEF MOV dword ptr [ECX + 0x4],EDX operand=DWORD PTR [ECX + 0X4] width=4 | 00748C13 MOV dword ptr [ECX],EDX operand=DWORD PTR [ECX] width=4 | 00748C18 MOV dword ptr [ECX + 0x4],EDX operand=DWORD PTR [ECX + 0X4] width=4
00748C2F	FUN_00748c2f	1	param_2	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00748C4F MOV EDX,dword ptr [ECX] operand=DWORD PTR [ECX] width=4 | 00748C54 MOV ECX,dword ptr [ECX + 0x4] operand=DWORD PTR [ECX + 0X4] width=4 | 00748C6B MOV ESI,dword ptr [ECX] operand=DWORD PTR [ECX] width=4 | 00748C70 MOV ECX,dword ptr [ECX + 0x4] operand=DWORD PTR [ECX + 0X4] width=4
00748C2F	FUN_00748c2f	2	param_3	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00748C76 MOV ECX,dword ptr [EDX] operand=DWORD PTR [EDX] width=4 | 00748C7B MOV ECX,dword ptr [EDX + 0x4] operand=DWORD PTR [EDX + 0X4] width=4
00748DAE	FUN_00748dae	1	param_2	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00748DE3	FUN_00748de3	1	param_2	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00749024	FUN_00749024	3	param_3	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007490C6	FUN_007490c6	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00749106	FUN_00749106	2	param_3	pointer:/undefined4	1	0	0	0	8	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=8, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00749141 STOSD ES:EDI string_width=4 | 00749142 STOSD ES:EDI string_width=4 | 00749143 STOSD ES:EDI string_width=4 | 00749145 STOSD ES:EDI string_width=4 | 00749195 MOV dword ptr [EAX + 0x4],ECX operand=DWORD PTR [EAX + 0X4] width=4 | 0074919D MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 007491A5 MOV dword ptr [EAX + 0x8],ECX operand=DWORD PTR [EAX + 0X8] width=4 | 007491AE MOV dword ptr [EAX + 0xc],EBX operand=DWORD PTR [EAX + 0XC] width=4
007491C3	FUN_007491c3	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
007494D1	FUN_007494d1	1	param_2	pointer:/undefined4	0	0	0	0	7	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=7, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00749519 MOV EDI,dword ptr [ECX + 0x8] operand=DWORD PTR [ECX + 0X8] width=4 | 0074955A MOV EDX,dword ptr [ECX + 0xc] operand=DWORD PTR [ECX + 0XC] width=4 | 0074955D MOV EAX,dword ptr [ECX + 0x4] operand=DWORD PTR [ECX + 0X4] width=4 | 00749577 SUB EAX,dword ptr [ECX + 0xc] operand=DWORD PTR [ECX + 0XC] width=4 | 00749580 MOV EAX,dword ptr [ECX] operand=DWORD PTR [ECX] width=4 | 00749587 MOV EAX,dword ptr [ECX + 0x8] operand=DWORD PTR [ECX + 0X8] width=4 | 00749590 MOV ECX,dword ptr [ECX + 0xc] operand=DWORD PTR [ECX + 0XC] width=4
00749708	FUN_00749708	0	param_1	pointer:/undefined4	2	0	0	0	22	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=2, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=22, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0074971E MOV ESI,dword ptr [EBX] operand=DWORD PTR [EBX] width=4 | 0074973E PUSH dword ptr [EBX + 0x8] operand=DWORD PTR [EBX + 0X8] width=4 | 00749741 MOV ESI,dword ptr [EBX] operand=DWORD PTR [EBX] width=4 | 00749746 PUSH dword ptr [EBX + 0x4] operand=DWORD PTR [EBX + 0X4] width=4 | 00749764 CMP dword ptr [EBX + 0xc],EAX operand=DWORD PTR [EBX + 0XC] width=4 | 00749773 MOV EAX,dword ptr [EBX + 0x10] operand=DWORD PTR [EBX + 0X10] width=4 | 0074977E PUSH dword ptr [EAX + 0x18] operand=DWORD PTR [EAX + 0X18] width=4 | 00749781 MOV ESI,dword ptr [EAX + 0x14] operand=DWORD PTR [EAX + 0X14] width=4 | ... +14
0074987C	FUN_0074987c	0	param_1	pointer:/undefined4	1	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=007498E2 MOVSD ES:EDI,ESI string_width=4 | 007498E3 MOVSD ES:EDI,ESI string_width=4 | 007498E4 MOVSD ES:EDI,ESI string_width=4 | 007498E5 MOVSD ES:EDI,ESI string_width=4
00749A93	FUN_00749a93	1	param_1	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
00749CA4	FUN_00749ca4	2	param_3	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074A0C1	FUN_0074a0c1	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074AB3D	FUN_0074ab3d	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074ABC4	FUN_0074abc4	1	param_1	pointer:/undefined4	1	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=1, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074B469	FUN_0074b469	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074B49D	FUN_0074b49d	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074B52E	FUN_0074b52e	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074B6B7	FUN_0074b6b7	2	param_3	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
0074B719	FUN_0074b719	1	param_2	pointer:/undefined4	0	0	0	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=-
