apply	function_address	expected_function	expected_signature	target_address	expected_target	expected_target_signature	stack_offset	length	element_type	element_width	element_count	proposed_name	expected_overlaps	call_sites	consumer_sites	reason	evidence
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00651C60	FUN_00651c60	undefined4 __cdecl FUN_00651c60(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658914@00658913<-0065890D		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00651CD0	FUN_00651cd0	undefined4 __cdecl FUN_00651cd0(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658699@00658698<-00658692		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00651DF0	FUN_00651df0	undefined4 __cdecl FUN_00651df0(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658A27@00658A26<-00658A20		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00652030	FUN_00652030	int __cdecl FUN_00652030(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658D2A@00658D29<-00658D23		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00652100	FUN_00652100	int __cdecl FUN_00652100(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658EB7@00658EB6<-00658EB0		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	006521C0	FUN_006521c0	int __cdecl FUN_006521c0(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00658FF1@00658FF0<-00658FEA		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00652540	FUN_00652540	int __cdecl FUN_00652540(short * param_1)	-364	0	/short	2	0	output_values_neg_16C		00659515@00659514<-0065950E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00672440	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_00672440	int __thiscall FUN_00672440(RecoveredGlobalRecordView_00848A14 * param_1, int param_2, short * param_3)	-364	0	/short	2	0	output_values_neg_16C		00652957@00652952<-00652946|006529F8@006529ED<-006529E4		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00662240	AiFltClassTy::GetAiMess	int __thiscall GetAiMess(uint * param_1)	-104	16	/uint	4	4	output_values_neg_68	Stack[-0x60]:5:local_60:/undefined5:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT:	00657791@0065778E<-00657788|006578E1@006578DB<-006578CE|00657A24@00657A21<-00657A1B|00657BB1@00657BB0<-00657BAD|00657CB2@00657CA5<-00657CA2|00657DBC@00657DB2<-00657DAC|00657EFF@00657EFC<-00657EF6|00658051@00658043<-00658035|0065815A@0065814D<-0065814A|00658296@00658285<-0065827F|006583F9@006583F6<-006583EF|00658526@00658523<-0065851D|00658653@00658650<-0065864A|006587C5@006587BE<-006587B0|006588CE@006588C1<-006588BE|006589E1@006589D4<-006589C8|00658B53@00658B4C<-00658B3E|00658CE4@00658CE0<-00658CDD|00658E71@00658E61<-00658E5B|00658FAB@00658FA5<-00658F98|00659126@00659123<-0065911D|006594CF@006594C9<-006594BC|00659623@0065961D<-00659610|00659768@00659765<-0065975F|006598AD@006598AA<-006598A4|006599FF@006599FC<-006599F6		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
1	00652810	AiEventClassTy::GetMessage	void __thiscall GetMessage(STMessage * message)	00668F50	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::sub_00668F50	int __thiscall sub_00668F50(char * param_1, uint param_2, uint * param_3)	-52	32	/uint	4	8	output_values_neg_34	Stack[-0x34]:32:output_values_neg_34:/uint[8]:ANALYSIS:[STStackOutputArrayApplier] scalar output array; previous=local_30,local_34; target=00668F50; calls=00653023@0065301E<-0065301B|00653172@0065316D<-0065316A|00653274@0065326F<-0065326C|006533D8@006533D3<-006533D0|0065345D@00653458<-00653455|006534DD@006534D8<-006534D5|0065358C@00653587<-00653584|0065364B@00653646<-00653643|00653721@0065371C<-00653719|006537B2@006537AD<-006537AA|0065383B@00653836<-00653833|006538E3@006538DE<-006538DB|0065396D@00653968<-00653965|00653A29@00653A24<-00653A21|00653B02@00653AFD<-00653AFA|00653B9A@00653B95<-00653B92|00653CA0@00653C9B<-00653C98|00653D8C@00653D87<-00653D84|00653E34@00653E2F<-00653E2C|00653EC1@00653EBC<-00653EB9|00653F59@00653F54<-00653F51|0065401F@0065401A<-00654017|0065409F@0065409A<-00654097|00654141@0065413C<-00654139|0065429F@0065429A<-00654297|00654348@00654343<-00654340|006543DE@006543D9<-006543D6|0065446D@00654468<-00654465|00654517@00654512<-0065450F|006545A1@0065459C<-00654599|00654643@0065463D<-0065463A|0065466B@00654666<-0065465A|0065474C@00654747<-00654744|0065481C@00654817<-00654814|006548C3@006548BE<-006548BB|00654947@00654942<-0065493F|00654A32@00654A2D<-00654A2A|00655391@0065538C<-00655389|006558D6@006558D1<-006558CE|00655A45@00655A40<-00655A3D|00655B1C@00655B17<-00655B14|00655C4C@00655C47<-00655C44|00655D16@00655D11<-00655D0E|00656209@00656204<-00656201|006562DA@006562D5<-006562D2|0065639E@00656399<-00656396|00656462@0065645D<-0065645A|006564E2@006564DD<-006564DA|00656562@0065655D<-0065655A|006565D4@006565CF<-006565CC|00656646@00656641<-0065663E|00656702@006566FD<-006566FA|00656782@0065677D<-0065677A|00656809@00656804<-00656801|0065687B@00656876<-00656873|0065692E@00656929<-00656926|006569D3@006569CE<-006569CB|00656A99@00656A94<-00656A91|00656B8D@00656B88<-00656B85|00656C81@00656C7C<-00656C79|00656D75@00656D70<-00656D6D|00656E3A@00656E35<-00656E32|00656F3A@00656F35<-00656F32|00657023@0065701E<-0065701B|006570BB@006570B6<-006570B3|0065718C@00657187<-00657184|0065725D@00657258<-00657255|0065735F@0065735A<-00657357|00657401@006573FC<-006573F9|006574A3@0065749E<-0065749B|006575D8@006575D3<-006575D0|006576A9@006576A4<-006576A1|00657810@0065780B<-00657808|00657960@0065795B<-00657958|00657AA3@00657A9E<-00657A9B|00657C30@00657C2B<-00657C28|00657D31@00657D2C<-00657D29|00657E3B@00657E36<-00657E33|00657F7E@00657F79<-00657F76|006580D0@006580CB<-006580C8|006581D9@006581D4<-006581D1|00658315@00658310<-0065830D|00658478@00658473<-00658470|006585A5@006585A0<-0065859D|006586D2@006586CD<-006586CA|00658844@0065883F<-0065883C|0065894D@00658948<-00658945|00658A60@00658A5B<-00658A58|00658BD2@00658BCD<-00658BCA|00658D63@00658D5E<-00658D5B|00658EF0@00658EEB<-00658EE8|0065902A@00659025<-00659022|006591A5@006591A0<-0065919D|006593DC@006593D7<-006593D4|0065954E@00659549<-00659546|006596A2@0065969D<-0065969A|006597E7@006597E2<-006597DF|0065992C@00659927<-00659924; consumers=00653172|006533D8|0065345D|00653EC1|00654643|0065466B|0065474C|006548C3|00654947|00655B1C|00655D16|00656209|006562DA|0065639E|00656462|006564E2|00656562|006565D4|00656702|00656782|00656809|0065687B|0065692E|006569D3|00656A99|00656B8D|00656C81|00656E3A|00656F3A|00657023|006570BB|0065718C|0065725D|0065735F|00657401|006574A3|006575D8|006576A9|00657810|00657960|00657AA3|00657C30|00657D31|00657E3B|00657F7E|006580D0|006581D9|00658315|00658478|006585A5|006586D2|00658844|0065894D|00658A60|00658BD2|00658D63|00658EF0|0065902A|006591A5|006593DC|0065954E|006596A2|006597E7|0065992C; last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk; 00653172 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006533D8 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065345D tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00653EC1 tested=1; cursor=EDX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00654643 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065466B tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065474C tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006548C3 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00654947 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00655B1C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00655D16 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656209 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006562DA tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065639E tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656462 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006564E2 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656562 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006565D4 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656702 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656782 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656809 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065687B tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065692E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006569D3 tested=1; cursor=EBX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656A99 tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656B8D tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656C81 tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656E3A tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656F3A tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657023 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006570BB tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065718C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065725D tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 0065735F tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657401 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006574A3 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006575D8 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006576A9 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657810 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657960 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657AA3 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657C30 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657D31 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657E3B tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657F7E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006580D0 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006581D9 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658315 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658478 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006585A5 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006586D2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658844 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065894D tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658A60 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658BD2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658D63 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658EF0 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065902A tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006591A5 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006593DC tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065954E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006596A2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006597E7 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065992C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1	00653023@0065301E<-0065301B|00653172@0065316D<-0065316A|00653274@0065326F<-0065326C|006533D8@006533D3<-006533D0|0065345D@00653458<-00653455|006534DD@006534D8<-006534D5|0065358C@00653587<-00653584|0065364B@00653646<-00653643|00653721@0065371C<-00653719|006537B2@006537AD<-006537AA|0065383B@00653836<-00653833|006538E3@006538DE<-006538DB|0065396D@00653968<-00653965|00653A29@00653A24<-00653A21|00653B02@00653AFD<-00653AFA|00653B9A@00653B95<-00653B92|00653CA0@00653C9B<-00653C98|00653D8C@00653D87<-00653D84|00653E34@00653E2F<-00653E2C|00653EC1@00653EBC<-00653EB9|00653F59@00653F54<-00653F51|0065401F@0065401A<-00654017|0065409F@0065409A<-00654097|00654141@0065413C<-00654139|0065429F@0065429A<-00654297|00654348@00654343<-00654340|006543DE@006543D9<-006543D6|0065446D@00654468<-00654465|00654517@00654512<-0065450F|006545A1@0065459C<-00654599|00654643@0065463D<-0065463A|0065466B@00654666<-0065465A|0065474C@00654747<-00654744|0065481C@00654817<-00654814|006548C3@006548BE<-006548BB|00654947@00654942<-0065493F|00654A32@00654A2D<-00654A2A|00655391@0065538C<-00655389|006558D6@006558D1<-006558CE|00655A45@00655A40<-00655A3D|00655B1C@00655B17<-00655B14|00655C4C@00655C47<-00655C44|00655D16@00655D11<-00655D0E|00656209@00656204<-00656201|006562DA@006562D5<-006562D2|0065639E@00656399<-00656396|00656462@0065645D<-0065645A|006564E2@006564DD<-006564DA|00656562@0065655D<-0065655A|006565D4@006565CF<-006565CC|00656646@00656641<-0065663E|00656702@006566FD<-006566FA|00656782@0065677D<-0065677A|00656809@00656804<-00656801|0065687B@00656876<-00656873|0065692E@00656929<-00656926|006569D3@006569CE<-006569CB|00656A99@00656A94<-00656A91|00656B8D@00656B88<-00656B85|00656C81@00656C7C<-00656C79|00656D75@00656D70<-00656D6D|00656E3A@00656E35<-00656E32|00656F3A@00656F35<-00656F32|00657023@0065701E<-0065701B|006570BB@006570B6<-006570B3|0065718C@00657187<-00657184|0065725D@00657258<-00657255|0065735F@0065735A<-00657357|00657401@006573FC<-006573F9|006574A3@0065749E<-0065749B|006575D8@006575D3<-006575D0|006576A9@006576A4<-006576A1|00657810@0065780B<-00657808|00657960@0065795B<-00657958|00657AA3@00657A9E<-00657A9B|00657C30@00657C2B<-00657C28|00657D31@00657D2C<-00657D29|00657E3B@00657E36<-00657E33|00657F7E@00657F79<-00657F76|006580D0@006580CB<-006580C8|006581D9@006581D4<-006581D1|00658315@00658310<-0065830D|00658478@00658473<-00658470|006585A5@006585A0<-0065859D|006586D2@006586CD<-006586CA|00658844@0065883F<-0065883C|0065894D@00658948<-00658945|00658A60@00658A5B<-00658A58|00658BD2@00658BCD<-00658BCA|00658D63@00658D5E<-00658D5B|00658EF0@00658EEB<-00658EE8|0065902A@00659025<-00659022|006591A5@006591A0<-0065919D|006593DC@006593D7<-006593D4|0065954E@00659549<-00659546|006596A2@0065969D<-0065969A|006597E7@006597E2<-006597DF|0065992C@00659927<-00659924	00653172|006533D8|0065345D|00653EC1|00654643|0065466B|0065474C|006548C3|00654947|00655B1C|00655D16|00656209|006562DA|0065639E|00656462|006564E2|00656562|006565D4|00656702|00656782|00656809|0065687B|0065692E|006569D3|00656A99|00656B8D|00656C81|00656E3A|00656F3A|00657023|006570BB|0065718C|0065725D|0065735F|00657401|006574A3|006575D8|006576A9|00657810|00657960|00657AA3|00657C30|00657D31|00657E3B|00657F7E|006580D0|006581D9|00658315|00658478|006585A5|006586D2|00658844|0065894D|00658A60|00658BD2|00658D63|00658EF0|0065902A|006591A5|006593DC|0065954E|006596A2|006597E7|0065992C	exact_typed_array_present	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk; 00653172 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006533D8 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065345D tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00653EC1 tested=1; cursor=EDX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00654643 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065466B tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065474C tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006548C3 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00654947 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00655B1C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00655D16 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656209 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006562DA tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065639E tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656462 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006564E2 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656562 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006565D4 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656702 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656782 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656809 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065687B tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065692E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006569D3 tested=1; cursor=EBX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656A99 tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656B8D tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656C81 tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 00656E3A tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00656F3A tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657023 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006570BB tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065718C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065725D tested=1; cursor=ECX; count_slot=-8; element_read=1; advance=1; count_loop=1 | 0065735F tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657401 tested=1; cursor=EBX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006574A3 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006575D8 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006576A9 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657810 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657960 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657AA3 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657C30 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657D31 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657E3B tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00657F7E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006580D0 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006581D9 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658315 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658478 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006585A5 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006586D2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658844 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065894D tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658A60 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658BD2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658D63 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 00658EF0 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065902A tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006591A5 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006593DC tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065954E tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006596A2 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 006597E7 tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1 | 0065992C tested=1; cursor=ECX; count_slot=-12; element_read=1; advance=1; count_loop=1
0	0065BD70	AiEventClassTy::sub_0065BD70	int __thiscall sub_0065BD70(STMessage * message, int param_2)	006B6020	Library::DKW::TBL::FUN_006b6020	uint __stdcall FUN_006b6020(DArrayTy * param_1, uint param_2, char * param_3)	-28	16	/char	1	16	output_values_neg_1C	Stack[-0x1c]:1:local_1c:/undefined:DEFAULT:	0065C039@0065C035<-0065C032|0065C15C@0065C158<-0065C155|0065C24D@0065C249<-0065C246		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-1 pointer walk;
0	0065D630	FUN_0065d630	undefined __fastcall FUN_0065d630(RecoveredRecordView_0065DA10_5A1C53AF * param_1, undefined4 param_2)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	8	/undefined4	4	2	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0065D675@0065D661<-0065D65B		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0065F660	AiFltClassTy::AppendPoint	int __thiscall AppendPoint(short * param_1, int param_2)	0065F5C0	AiFltClassTy::sub_0065F5C0	undefined4 __thiscall sub_0065F5C0(short * param_1)	-32	32	/short	2	16	output_values_neg_20	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0065F75F@0065F75E<-0065F759		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00664760	AiFltClassTy::sub_00664760	undefined __thiscall sub_00664760(void)	0065F1D0	AiFltClassTy::AppendZone	int __thiscall AppendZone(short * param_1)	-16	16	/short	2	8	output_values_neg_10	Stack[-0x10]:2:local_10:/undefined2:DEFAULT: | Stack[-0x6]:2:local_6:/undefined2:DEFAULT: | Stack[-0x8]:2:local_8:/undefined2:DEFAULT: | Stack[-0xa]:2:local_a:/undefined2:DEFAULT: | Stack[-0xc]:2:local_c:/undefined2:DEFAULT: | Stack[-0xe]:2:local_e:/undefined2:DEFAULT:	00664889@00664888<-00664883		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	00664960	AiFltClassTy::sub_00664960	undefined __fastcall sub_00664960(AiFltClassTy * param_1)	00664540	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00664540::FUN_00664540	int __thiscall FUN_00664540(undefined4 * param_1, uint * param_2)	-104	4	/uint	4	1	output_values_neg_68	Stack[-0x68]:1:local_68:/undefined:DEFAULT:	006649B8@006649B1<-006649AB|00665051@0066504D<-00665047		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00664960	AiFltClassTy::sub_00664960	undefined __fastcall sub_00664960(AiFltClassTy * param_1)	006B11D0	Library::DKW::TBL::FUN_006b11d0	int __stdcall FUN_006b11d0(uint * param_1, uint param_2, undefined4 * param_3)	-60	17	/undefined4	4	4	output_values_neg_3C	Stack[-0x3c]:13:local_3c:/undefined1[13]:DEFAULT:	00664C6E@00664C6B<-00664C68|00664E0D@00664E0A<-00664E07		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
