item_kind	item_id	locator	status	detail
type	AnonShape_004DF950_B7AEE0F8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF950_B7AEE0F8	disabled	apply=0
type	AnonShape_004DF9F0_32175136	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF9F0_32175136	disabled	apply=0
type	AnonShape_004DFB90_1056A84E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFB90_1056A84E	disabled	apply=0
type	AnonShape_004DFE90_BF94B3BE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFE90_BF94B3BE	disabled	apply=0
type	AnonShape_004DFF30_F8774036	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFF30_F8774036	disabled	apply=0
type	AnonShape_004E1D70_7A782B67	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E1D70_7A782B67	disabled	apply=0
type	AnonShape_004E2040_DF20E090	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2040_DF20E090	disabled	apply=0
type	AnonShape_004E2340_DEA10005	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2340_DEA10005	disabled	apply=0
type	AnonShape_004E28D0_27E8535E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E28D0_27E8535E	disabled	apply=0
type	AnonShape_004E2970_63369589	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2970_63369589	disabled	apply=0
type	AnonShape_004E2A90_CF6CF081	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2A90_CF6CF081	disabled	apply=0
type	AnonShape_004E4480_A040BC9C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4480_A040BC9C	disabled	apply=0
type	AnonShape_004E4520_39282B68	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4520_39282B68	disabled	apply=0
type	AnonShape_004E46F0_804489CA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E46F0_804489CA	disabled	apply=0
type	AnonShape_004E48F0_57009E81	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E48F0_57009E81	disabled	apply=0
type	AnonShape_004E4990_B671467E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4990_B671467E	disabled	apply=0
type	AnonShape_004E6B40_D9F60BDA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E6B40_D9F60BDA	disabled	apply=0
type	AnonShape_004E6D00_80D2A513	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E6D00_80D2A513	disabled	apply=0
type	AnonShape_004E76E0_6EC402CD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E76E0_6EC402CD	disabled	apply=0
type	AnonShape_004E7980_977A5E1C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E7980_977A5E1C	disabled	apply=0
type	AnonShape_004E95C0_C1BCC3A4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E95C0_C1BCC3A4	disabled	apply=0
type	AnonShape_004E96C0_DBD60D35	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E96C0_DBD60D35	disabled	apply=0
type	AnonShape_004E9960_2F4329A9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9960_2F4329A9	disabled	apply=0
type	AnonShape_004E99E0_8E8A0023	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E99E0_8E8A0023	disabled	apply=0
type	AnonShape_004E9B10_29E30AA9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9B10_29E30AA9	disabled	apply=0
type	AnonShape_004E9BB0_CD9D470B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9BB0_CD9D470B	disabled	apply=0
type	AnonShape_004EAF60_69129DB1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAF60_69129DB1	disabled	apply=0
type	AnonShape_004EB6D0_73BE0EF9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EB6D0_73BE0EF9	disabled	apply=0
type	AnonShape_004EBAB0_68F8AF0E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EBAB0_68F8AF0E	disabled	apply=0
type	AnonShape_004EC050_2F5ECB40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC050_2F5ECB40	disabled	apply=0
type	AnonShape_004ECAC0_58E78526	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECAC0_58E78526	disabled	apply=0
type	AnonShape_004ECB60_6605ADBC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECB60_6605ADBC	disabled	apply=0
type	AnonShape_004ED430_B731E46F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ED430_B731E46F	disabled	apply=0
type	AnonShape_004EF320_4ED0B5D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF320_4ED0B5D2	disabled	apply=0
type	AnonShape_004F0E60_F07A2E87	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F0E60_F07A2E87	disabled	apply=0
type	AnonShape_004F1530_06BD9341	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F1530_06BD9341	disabled	apply=0
type	AnonShape_004F1D20_D68BC0B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F1D20_D68BC0B9	disabled	apply=0
type	AnonShape_004F3130_3F0D2FD9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F3130_3F0D2FD9	disabled	apply=0
type	AnonShape_004F4570_07A3F315	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4570_07A3F315	disabled	apply=0
type	AnonShape_004F4570_D72BA975	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4570_D72BA975	disabled	apply=0
type	AnonShape_004FAE70_42EA0A49	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004FAE70_42EA0A49	disabled	apply=0
type	AnonShape_00505230_07E58A50	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00505230_07E58A50	disabled	apply=0
type	AnonShape_0050E7D0_0A0319E6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0050E7D0_0A0319E6	disabled	apply=0
type	AnonShape_00512BE0_263FD6FB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00512BE0_263FD6FB	disabled	apply=0
type	AnonShape_00516A40_F58EF8B3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00516A40_F58EF8B3	disabled	apply=0
type	AnonShape_00517A50_9A50D2E0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00517A50_9A50D2E0	disabled	apply=0
type	AnonShape_0051DDD0_03A7BCA6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0051DDD0_03A7BCA6	disabled	apply=0
type	AnonShape_00526100_020D84E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00526100_020D84E3	disabled	apply=0
type	AnonShape_00529F90_28CA9BE3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00529F90_28CA9BE3	disabled	apply=0
type	AnonShape_00529FE0_85E582CB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00529FE0_85E582CB	disabled	apply=0
type	AnonShape_0052A030_A4DBF22A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A030_A4DBF22A	disabled	apply=0
type	AnonShape_0052A080_FE10D39B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A080_FE10D39B	disabled	apply=0
type	AnonShape_0052A0D0_AA895067	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A0D0_AA895067	disabled	apply=0
type	AnonShape_0052A140_CB7DEA2A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A140_CB7DEA2A	disabled	apply=0
type	AnonShape_0052A190_200815B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A190_200815B9	disabled	apply=0
type	AnonShape_0052A1E0_8B1F7625	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A1E0_8B1F7625	disabled	apply=0
type	AnonShape_0052A230_82824298	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A230_82824298	disabled	apply=0
type	AnonShape_0052A280_B7ADADEA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A280_B7ADADEA	disabled	apply=0
type	AnonShape_0052A2D0_279FA866	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A2D0_279FA866	disabled	apply=0
type	AnonShape_0052A320_3DA6AF5F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A320_3DA6AF5F	disabled	apply=0
type	AnonShape_0052A390_F1ABEB26	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A390_F1ABEB26	disabled	apply=0
type	AnonShape_0052A3E0_3ACAB03C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A3E0_3ACAB03C	disabled	apply=0
type	AnonShape_0052A4D0_11C787C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A4D0_11C787C1	disabled	apply=0
type	AnonShape_0052A540_7E2E1D84	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A540_7E2E1D84	disabled	apply=0
type	AnonShape_0052A5C0_7CB2979F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A5C0_7CB2979F	disabled	apply=0
type	AnonShape_0052A640_D5301A8C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A640_D5301A8C	disabled	apply=0
type	AnonShape_0052A6C0_8EEA104A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A6C0_8EEA104A	disabled	apply=0
type	AnonShape_0052A6F0_8710A4D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A6F0_8710A4D2	disabled	apply=0
type	AnonShape_0052A730_7C85D1BF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A730_7C85D1BF	disabled	apply=0
type	AnonShape_0052A770_CB744C05	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A770_CB744C05	disabled	apply=0
type	AnonShape_0052AB40_8E5CB246	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052AB40_8E5CB246	disabled	apply=0
type	AnonShape_0052BDA0_0EE1D99A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052BDA0_0EE1D99A	disabled	apply=0
type	AnonShape_0052D0A0_15F42C02	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052D0A0_15F42C02	disabled	apply=0
type	AnonShape_00533D10_65D50C0F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00533D10_65D50C0F	disabled	apply=0
type	AnonShape_00533D10_CE7E6741	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00533D10_CE7E6741	disabled	apply=0
type	AnonShape_00540760_1B30D233	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00540760_1B30D233	disabled	apply=0
type	AnonShape_00540C40_D825DD02	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00540C40_D825DD02	disabled	apply=0
type	AnonShape_005440C0_A2D6FA40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005440C0_A2D6FA40	disabled	apply=0
type	AnonShape_00544150_A51B387C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00544150_A51B387C	disabled	apply=0
type	AnonShape_00544990_19217BE9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00544990_19217BE9	disabled	apply=0
type	AnonShape_00548B90_C039E281	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00548B90_C039E281	disabled	apply=0
type	AnonShape_00548BC0_697C8B62	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00548BC0_697C8B62	disabled	apply=0
type	AnonShape_0054EAB0_2FB6FE19	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0054EAB0_2FB6FE19	disabled	apply=0
type	AnonShape_0054EB20_9F64C55E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0054EB20_9F64C55E	disabled	apply=0
type	AnonShape_005501D0_83B30032	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005501D0_83B30032	disabled	apply=0
type	AnonShape_00550830_31BFDEFC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00550830_31BFDEFC	disabled	apply=0
type	AnonShape_00550BB0_E751EA74	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00550BB0_E751EA74	disabled	apply=0
type	AnonShape_00555650_8E7D0F7D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00555650_8E7D0F7D	disabled	apply=0
type	AnonShape_00555FE0_3DEE0A7A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00555FE0_3DEE0A7A	disabled	apply=0
type	AnonShape_00556170_7A1B01CA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00556170_7A1B01CA	disabled	apply=0
type	AnonShape_005564C0_811EAACC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005564C0_811EAACC	disabled	apply=0
type	AnonShape_00556DD0_A5A986D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00556DD0_A5A986D2	disabled	apply=0
type	AnonShape_00557C90_622F3E43	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00557C90_622F3E43	disabled	apply=0
type	AnonShape_00558840_43BF0074	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00558840_43BF0074	disabled	apply=0
type	AnonShape_0055B9F0_5AD0309C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055B9F0_5AD0309C	disabled	apply=0
type	AnonShape_0055BA90_5955EFAA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055BA90_5955EFAA	disabled	apply=0
type	AnonShape_0055BF20_B5DCD362	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055BF20_B5DCD362	disabled	apply=0
type	AnonShape_0055C050_16147770	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055C050_16147770	disabled	apply=0
type	AnonShape_0055DEE0_ADBE9360	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055DEE0_ADBE9360	disabled	apply=0
type	AnonShape_00561670_673C7BE0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00561670_673C7BE0	disabled	apply=0
type	AnonShape_00566BD0_FD8EB056	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00566BD0_FD8EB056	disabled	apply=0
type	AnonShape_00566FF0_D4E50B19	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00566FF0_D4E50B19	disabled	apply=0
type	AnonShape_00567060_20B54E08	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567060_20B54E08	disabled	apply=0
type	AnonShape_00567180_24C21D69	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567180_24C21D69	disabled	apply=0
type	AnonShape_00567330_402052C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567330_402052C1	disabled	apply=0
type	AnonShape_00568850_A20B8306	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00568850_A20B8306	disabled	apply=0
type	AnonShape_0056A130_3026AB89	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0056A130_3026AB89	disabled	apply=0
type	AnonShape_0056A4D0_88DA6D2B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0056A4D0_88DA6D2B	disabled	apply=0
type	AnonShape_0056EBE0_DCE9874F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0056EBE0_DCE9874F	disabled	apply=0
type	AnonShape_005718D0_5EB10456	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005718D0_5EB10456	disabled	apply=0
type	AnonShape_00574920_7507981E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00574920_7507981E	disabled	apply=0
type	AnonShape_00575030_3480E3A1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575030_3480E3A1	disabled	apply=0
type	AnonShape_00575640_E6D414E2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575640_E6D414E2	disabled	apply=0
type	AnonShape_00575C80_4DEA529C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575C80_4DEA529C	disabled	apply=0
type	AnonShape_00575C80_99224805	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575C80_99224805	disabled	apply=0
type	AnonShape_00575CB0_50A3FA3A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575CB0_50A3FA3A	disabled	apply=0
type	AnonShape_00575CB0_EC13795E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575CB0_EC13795E	disabled	apply=0
type	AnonShape_005783F0_545AD987	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005783F0_545AD987	disabled	apply=0
type	AnonShape_0057B670_1C4E1DA6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057B670_1C4E1DA6	disabled	apply=0
type	AnonShape_0057B990_72164111	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057B990_72164111	disabled	apply=0
type	AnonShape_0057BF20_DAE89F21	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057BF20_DAE89F21	disabled	apply=0
type	AnonShape_0057BF60_049EA94A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057BF60_049EA94A	disabled	apply=0
type	AnonShape_00580380_5A13C762	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580380_5A13C762	disabled	apply=0
type	AnonShape_00580700_AE7D638A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580700_AE7D638A	disabled	apply=0
type	AnonShape_00580860_5AE9515A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580860_5AE9515A	disabled	apply=0
type	AnonShape_005808A0_34963C85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005808A0_34963C85	disabled	apply=0
type	AnonShape_005811C0_696D31CF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005811C0_696D31CF	disabled	apply=0
type	AnonShape_00581B80_E3538055	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00581B80_E3538055	disabled	apply=0
type	AnonShape_00583270_A3B972B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00583270_A3B972B9	disabled	apply=0
type	AnonShape_00584AD0_6EDDB383	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00584AD0_6EDDB383	disabled	apply=0
type	AnonShape_005859A0_4B50EB93	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005859A0_4B50EB93	disabled	apply=0
type	AnonShape_005862E0_AFF1B07D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005862E0_AFF1B07D	disabled	apply=0
type	AnonShape_00588BC0_4E2CAC94	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00588BC0_4E2CAC94	disabled	apply=0
type	AnonShape_00588BC0_6599B253	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00588BC0_6599B253	disabled	apply=0
type	AnonShape_005899E0_1FE8750F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005899E0_1FE8750F	disabled	apply=0
type	AnonShape_00589C10_D0E9D4E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00589C10_D0E9D4E3	disabled	apply=0
type	AnonShape_0058BB50_29AADF52	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058BB50_29AADF52	disabled	apply=0
type	AnonShape_0058CFE0_6E80059E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058CFE0_6E80059E	disabled	apply=0
type	AnonShape_0058D160_4B53BB8A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058D160_4B53BB8A	disabled	apply=0
type	AnonShape_0058EFE0_842CDB72	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058EFE0_842CDB72	disabled	apply=0
type	AnonShape_005A2A60_B7FE2E93	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005A2A60_B7FE2E93	disabled	apply=0
type	AnonShape_005A4350_8EB755BD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005A4350_8EB755BD	disabled	apply=0
type	AnonShape_005AACB0_2533FD69	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005AACB0_2533FD69	disabled	apply=0
type	AnonShape_005AB1D0_555DB40A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005AB1D0_555DB40A	disabled	apply=0
type	AnonShape_005B5690_213E8178	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B5690_213E8178	disabled	apply=0
type	AnonShape_005B5F00_BF3CCCA4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B5F00_BF3CCCA4	disabled	apply=0
type	AnonShape_005B6450_2B444AE2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B6450_2B444AE2	disabled	apply=0
type	AnonShape_005B6560_90DC7408	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B6560_90DC7408	disabled	apply=0
type	AnonShape_005B7EF0_C1CCA8D7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B7EF0_C1CCA8D7	disabled	apply=0
type	AnonShape_005B87D0_D740444D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B87D0_D740444D	disabled	apply=0
type	AnonShape_005B8F40_637CCFBF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B8F40_637CCFBF	disabled	apply=0
type	AnonShape_005B9730_F73AC4AB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B9730_F73AC4AB	disabled	apply=0
type	AnonShape_005B9860_CE385CBB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B9860_CE385CBB	disabled	apply=0
type	AnonShape_005BD4B0_53444B07	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005BD4B0_53444B07	disabled	apply=0
type	AnonShape_005C28C0_3F4A1EA1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005C28C0_3F4A1EA1	disabled	apply=0
type	AnonShape_005DA980_EAE0F13B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DA980_EAE0F13B	disabled	apply=0
type	AnonShape_005DBF40_C70CB3ED	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DBF40_C70CB3ED	disabled	apply=0
type	AnonShape_005DD470_5015C87C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DD470_5015C87C	disabled	apply=0
type	AnonShape_005DE050_07B1DC2A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DE050_07B1DC2A	disabled	apply=0
type	AnonShape_005E4300_441EBD84	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E4300_441EBD84	disabled	apply=0
type	AnonShape_005E6640_6C0A179C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E6640_6C0A179C	disabled	apply=0
type	AnonShape_005EAF10_E9FE21EE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EAF10_E9FE21EE	disabled	apply=0
type	AnonShape_005EC370_2858412B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC370_2858412B	disabled	apply=0
type	AnonShape_005EC6A0_91FF94F1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC6A0_91FF94F1	disabled	apply=0
type	AnonShape_005EC850_D3866F46	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC850_D3866F46	disabled	apply=0
type	AnonShape_005ED1C0_48166455	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005ED1C0_48166455	disabled	apply=0
type	AnonShape_005EF5F0_8C51B92F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EF5F0_8C51B92F	disabled	apply=0
type	AnonShape_005F00B0_88BE3B54	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F00B0_88BE3B54	disabled	apply=0
type	AnonShape_005F0240_1A9CFE11	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F0240_1A9CFE11	disabled	apply=0
type	AnonShape_005F0280_83C341D9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F0280_83C341D9	disabled	apply=0
type	AnonShape_005F10D0_BAD04A4C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F10D0_BAD04A4C	disabled	apply=0
type	AnonShape_005F1380_AD368A85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F1380_AD368A85	disabled	apply=0
type	AnonShape_005F13C0_B0BAECCA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F13C0_B0BAECCA	disabled	apply=0
type	AnonShape_005F15F0_64E1389F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F15F0_64E1389F	disabled	apply=0
type	AnonShape_005F19A0_66AB314C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F19A0_66AB314C	disabled	apply=0
type	AnonShape_005F2110_A0A984A0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F2110_A0A984A0	disabled	apply=0
type	AnonShape_005F3470_0B8B843C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F3470_0B8B843C	disabled	apply=0
