function_address	function	call_address	table_register	slot_offset	observed_pushes	last_ecx_assignment	instruction
00639C90	FUN_00639c90	0063B2CA	EAX	216	0	EBX	CALL dword ptr [EAX + 0xd8]
00639C90	FUN_00639c90	0063B4A8	EDX	216	0	EBX	CALL dword ptr [EDX + 0xd8]
00639C90	FUN_00639c90	0063B689	EAX	216	0	EBX	CALL dword ptr [EAX + 0xd8]
00639C90	FUN_00639c90	0063B70A	EAX	216	0	EBX	CALL dword ptr [EAX + 0xd8]
0063C170	FUN_0063c170	0063C2B0	EAX	224	5		CALL dword ptr [EAX + 0xe0]
0063C510	FUN_0063c510	0063C69C	EDX	216	0	ESI	CALL dword ptr [EDX + 0xd8]
0063CC50	FUN_0063cc50	0063CCDD	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
0063CC50	FUN_0063cc50	0063CD7A	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
0063CC50	FUN_0063cc50	0063CF06	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
006406D0	STTorpC::GetMessage	00640A99	EDX	16	6	EBX	CALL dword ptr [EDX + 0x10]
006406D0	STTorpC::GetMessage	00640BF2	EDX	44	0	EAX	CALL dword ptr [EDX + 0x2c]
006406D0	STTorpC::GetMessage	00640EDC	EAX	20	6	EBX	CALL dword ptr [EAX + 0x14]
006406D0	STTorpC::GetMessage	006410CB	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
006406D0	STTorpC::GetMessage	006419C7	EDX	44	0	EAX	CALL dword ptr [EDX + 0x2c]
006406D0	STTorpC::GetMessage	006426FA	EDX	216	0	EBX	CALL dword ptr [EDX + 0xd8]
006406D0	STTorpC::GetMessage	00642AC6	EDX	44	0	DWORD PTR [EBP + -0X2C]	CALL dword ptr [EDX + 0x2c]
006406D0	STTorpC::GetMessage	00642BE8	EAX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x8]
006406D0	STTorpC::GetMessage	00642C26	EAX	24	1	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x18]
006406D0	STTorpC::GetMessage	00642C8F	EAX	216	0	EBX	CALL dword ptr [EAX + 0xd8]
006406D0	STTorpC::GetMessage	00642F67	EAX	20	6	EBX	CALL dword ptr [EAX + 0x14]
00643E20	FUN_00643e20	00644154	EDX	224	5	DWORD PTR [EBP + -0X4]	CALL dword ptr [EDX + 0xe0]
00643E20	FUN_00643e20	006441E9	EAX	228	1	DWORD PTR [EBP + -0X4]	CALL dword ptr [EAX + 0xe4]
00644410	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::FUN_00644410	006446F4	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00644410	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::FUN_00644410	006447C2	EDX	220	6	ESI	CALL dword ptr [EDX + 0xdc]
00644410	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00644410::FUN_00644410	00644D35	EAX	224	5	ESI	CALL dword ptr [EAX + 0xe0]
00645880	FUN_00645880	00645A18	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
00645880	FUN_00645880	00645AA8	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
00645880	FUN_00645880	00645B4A	EAX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x8]
00645880	FUN_00645880	00645BE8	EAX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x8]
00645F10	FUN_00645f10	00646048	EAX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x8]
006473E0	FUN_006473e0	00647469	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
00648030	AiBossClassTy::GetMessage	006481BC	EDX	0	1	EAX	CALL dword ptr [EDX]
00648DD0	FUN_00648dd0	00648E2B	EAX	0	2	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064AAEF	EDX	8	1	ESI	CALL dword ptr [EDX + 0x8]
0064A970	FUN_0064a970	0064AAF9	EAX	8	1	ESI	CALL dword ptr [EAX + 0x8]
0064A970	FUN_0064a970	0064ABE6	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064ABF1	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064ACD7	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064ACE0	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064ADDF	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064AE69	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064AE72	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064AEFE	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064AF38	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064AFB6	EDX	8	1	ESI	CALL dword ptr [EDX + 0x8]
0064A970	FUN_0064a970	0064B020	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B03C	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B09B	EDX	8	1	ESI	CALL dword ptr [EDX + 0x8]
0064A970	FUN_0064a970	0064B0A5	EAX	8	1	ESI	CALL dword ptr [EAX + 0x8]
0064A970	FUN_0064a970	0064B1C4	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064B1D4	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B2BE	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B2C7	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064B3F9	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064B404	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B4AA	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B4B5	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064B65E	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B672	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064B738	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064B741	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B837	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B855	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B8F6	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064B910	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064B9D3	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064B9DC	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064BA79	EDX	8	1	ESI	CALL dword ptr [EDX + 0x8]
0064A970	FUN_0064a970	0064BAF0	EDX	8	1	ESI	CALL dword ptr [EDX + 0x8]
0064A970	FUN_0064a970	0064BB6F	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064BB7A	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064BC5A	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064BCDC	EDX	4	1	ESI	CALL dword ptr [EDX + 0x4]
0064A970	FUN_0064a970	0064BD77	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064BE12	EAX	8	1	ESI	CALL dword ptr [EAX + 0x8]
0064A970	FUN_0064a970	0064BF06	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0064A970	FUN_0064a970	0064BF60	EAX	0	1	ESI	CALL dword ptr [EAX]
0064A970	FUN_0064a970	0064BFBF	EAX	8	1	ESI	CALL dword ptr [EAX + 0x8]
0064A970	FUN_0064a970	0064C11C	EDX	0	1	ESI	CALL dword ptr [EDX]
0064A970	FUN_0064a970	0064C1F4	EDX	0	1	ESI	CALL dword ptr [EDX]
0064CD80	AiEventClassTy::InitData	0064CE1F	EDX	24	0	EBX	CALL dword ptr [EDX + 0x18]
0064DD70	FUN_0064dd70	0064DD7C	EAX	320	2	DWORD PTR [EBP + 0X10]	CALL dword ptr [EAX + 0x140]
00652810	AiEventClassTy::GetMessage	0065285D	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00652FD4	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065313E	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	0065321C	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006533B3	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653438	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006534B8	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653558	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006535F4	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	006536D5	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653770	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653801	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006538A8	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	00653948	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653A04	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653ADD	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653B75	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653C37	EAX	48	3	ESI	CALL dword ptr [EAX + 0x30]
00652810	AiEventClassTy::GetMessage	00653C7B	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653D11	EDX	48	3	ESI	CALL dword ptr [EDX + 0x30]
00652810	AiEventClassTy::GetMessage	00653D4F	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653E0F	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	00653E9C	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653F34	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00653FFA	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065407A	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065411C	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	0065427A	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00654323	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006543B9	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	00654448	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006544F2	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065457C	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	0065460B	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	00654727	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	006547F7	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065489E	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	00654922	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	006549F5	EAX	24	0	ESI	CALL dword ptr [EAX + 0x18]
00652810	AiEventClassTy::GetMessage	0065536C	EDX	24	0	ESI	CALL dword ptr [EDX + 0x18]
00652810	AiEventClassTy::GetMessage	0065588E	EDX	112	1	EBX	CALL dword ptr [EDX + 0x70]
